expID,date,loc1,loc2,numLoc,district,distCode,accidentType,weather,vehicleType,personType,ageRange,sex,utmXcoord,utmYcoord,alcoholPositive,person_id,long,lat
2025S082783,2025-07-17T08:30:00Z,PLAZA. LIMA,AVDA. CONCHA ESPINA,0,Chamartín,5,Front-to-side collision,SKC,sport motorcycle,Driver,50 to 54 years,Male,441450.0,4478211.0,False,1,-3.6904976050492615,40.452498430840016
2025S082783,2025-07-17T08:30:00Z,PLAZA. LIMA,AVDA. CONCHA ESPINA,0,Chamartín,5,Front-to-side collision,SKC,passenger car,Driver,50 to 54 years,Male,441450.0,4478211.0,False,2,-3.6904976050492615,40.452498430840016
2025S082803,2025-07-17T08:00:00Z,"AUTOV. A-1, +01000S",,+01000S,Hortaleza,16,Rear-end collision,SKC,passenger car,Driver,25 to 29 years,Male,443014.0,4481820.0,False,1,-3.6723782777806893,40.48511862502012
2025S082803,2025-07-17T08:00:00Z,"AUTOV. A-1, +01000S",,+01000S,Hortaleza,16,Rear-end collision,SKC,passenger car,Driver,25 to 29 years,Male,443014.0,4481820.0,False,2,-3.6723782777806893,40.48511862502012
2025S082807,2025-07-17T09:35:00Z,"AUTOV. M-30, 24NC60",,24NC60,Moncloa-Aravaca,9,Collision with fixed object,,passenger car,Driver,30 to 34 years,Male,436460.0,4479931.0,False,1,-3.749513760080037,40.467626246229415
2025S082818,2025-07-17T09:15:00Z,AVDA. BRUSELAS,PLAZA. VENECIA,67,Salamanca,4,Front-to-side collision,SKC,electric bicycle,Driver,40 to 44 years,Female,443769.0,4476935.0,False,1,-3.663037749477215,40.44116370531018
2025S082818,2025-07-17T09:15:00Z,AVDA. BRUSELAS,PLAZA. VENECIA,67,Salamanca,4,Front-to-side collision,SKC,passenger car,Driver,60 to 64 years,Male,443769.0,4476935.0,False,2,-3.663037749477215,40.44116370531018
2025S082820,2025-07-17T09:35:00Z,CALLE PUEBLA DE SANABRIA,CALLE VILLALONSO,1,Villaverde,17,Head-on collision,SKC,van,Driver,30 to 34 years,Female,439441.0,4466793.0,False,1,-3.7131024286268546,40.349495699220554
2025S082820,2025-07-17T09:35:00Z,CALLE PUEBLA DE SANABRIA,CALLE VILLALONSO,1,Villaverde,17,Head-on collision,SKC,passenger car,Driver,35 to 39 years,Female,439441.0,4466793.0,False,2,-3.7131024286268546,40.349495699220554
2025S082826,2025-07-17T09:43:00Z,CALLE MENDEZ ALVARO,CALLE MENDEZ ALVARO,95,Puente de Vallecas,13,Side collision,SKC,passenger car,Driver,25 to 29 years,Female,442696.0,4471483.0,False,1,-3.675197852628726,40.3919759717456
2025S082826,2025-07-17T09:43:00Z,CALLE MENDEZ ALVARO,CALLE MENDEZ ALVARO,95,Puente de Vallecas,13,Side collision,SKC,passenger car,Driver,70 to 74 years,Female,442696.0,4471483.0,False,2,-3.675197852628726,40.3919759717456
2025S082851,2025-07-17T10:25:00Z,PLAZA. ESPAÑA,CALLE PRINCESA,1,Centro,1,Front-to-side collision,SKC,van,Driver,30 to 34 years,Male,439685.0,4474991.0,False,1,-3.7110056269915748,40.42336510235465
2025S082851,2025-07-17T10:25:00Z,PLAZA. ESPAÑA,CALLE PRINCESA,1,Centro,1,Front-to-side collision,SKC,van,Passenger,50 to 54 years,Male,439685.0,4474991.0,False,2,-3.7110056269915748,40.42336510235465
2025S082851,2025-07-17T10:25:00Z,PLAZA. ESPAÑA,CALLE PRINCESA,1,Centro,1,Front-to-side collision,SKC,passenger car,Driver,30 to 34 years,Male,439685.0,4474991.0,True,3,-3.7110056269915748,40.42336510235465
2025S082851,2025-07-17T10:25:00Z,PLAZA. ESPAÑA,CALLE PRINCESA,1,Centro,1,Front-to-side collision,SKC,passenger car,Passenger,30 to 34 years,Female,439685.0,4474991.0,False,4,-3.7110056269915748,40.42336510235465
2025S082856,2025-07-17T10:35:00Z,CALLE LOPEZ DE HOYOS,CALLE EUGENIO SALAZAR,132,Chamartín,5,Collision with fixed object,SKC,truck,Driver,,,442915.0,4477341.0,False,1,-3.673143366959674,40.44476296097642
2025S082862,2025-07-17T09:30:00Z,"CALLE GENERAL RICARDOS, 2",,2,Carabanchel,11,Side collision,,passenger car,Driver,35 to 39 years,Female,439205.0,4472127.0,False,1,-3.716389903444696,40.39752994986117
2025S082862,2025-07-17T09:30:00Z,"CALLE GENERAL RICARDOS, 2",,2,Carabanchel,11,Side collision,,passenger car,Driver,50 to 54 years,Male,439205.0,4472127.0,False,2,-3.716389903444696,40.39752994986117
2025S082866,2025-07-17T10:36:00Z,CALLE DOCTOR ESQUERDO,CALLE ESTRELLA POLAR,155,Retiro,3,Front-to-side collision,SKC,sport motorcycle,Driver,30 to 34 years,Male,443167.0,4473445.0,False,1,-3.669823706454845,40.40968303713202
2025S082866,2025-07-17T10:36:00Z,CALLE DOCTOR ESQUERDO,CALLE ESTRELLA POLAR,155,Retiro,3,Front-to-side collision,SKC,sport motorcycle,Passenger,30 to 34 years,Female,443167.0,4473445.0,False,2,-3.669823706454845,40.40968303713202
2025S082866,2025-07-17T10:36:00Z,CALLE DOCTOR ESQUERDO,CALLE ESTRELLA POLAR,155,Retiro,3,Front-to-side collision,SKC,passenger car,Driver,30 to 34 years,Male,443167.0,4473445.0,False,3,-3.669823706454845,40.40968303713202
2025S082890,2025-07-17T07:30:00Z,"CALLE ALCALA, 544",,544,San Blas-Canillejas,20,Front-to-side collision,SKC,passenger car,Driver,35 to 39 years,Female,447521.0,4477125.0,False,1,-3.6188149454989214,40.44312060348751
2025S082890,2025-07-17T07:30:00Z,"CALLE ALCALA, 544",,544,San Blas-Canillejas,20,Front-to-side collision,SKC,passenger car,Driver,45 to 49 years,Male,447521.0,4477125.0,False,2,-3.6188149454989214,40.44312060348751
2025S082901,2025-07-17T10:40:00Z,"CALLE RAIMUNDO FERNANDEZ VILLAVERDE, 51",,51,Tetuán,6,Side collision,SKC,van,Driver,55 to 59 years,Male,440886.0,4477567.0,False,1,-3.6970886124000235,40.44665707950282
2025S082901,2025-07-17T10:40:00Z,"CALLE RAIMUNDO FERNANDEZ VILLAVERDE, 51",,51,Tetuán,6,Side collision,SKC,passenger car,Driver,60 to 64 years,Male,440886.0,4477567.0,False,2,-3.6970886124000235,40.44665707950282
2025S082902,2025-07-17T09:20:00Z,"AVDA. ENTREVIAS, 26",,26,Puente de Vallecas,13,Rear-end collision,SKC,sport motorcycle,Driver,25 to 29 years,Female,443056.0,4470774.0,False,1,-3.6708929619477058,40.38561357979058
2025S082902,2025-07-17T09:20:00Z,"AVDA. ENTREVIAS, 26",,26,Puente de Vallecas,13,Rear-end collision,SKC,passenger car,Driver,30 to 34 years,Female,443056.0,4470774.0,False,2,-3.6708929619477058,40.38561357979058
2025S082903,2025-07-17T09:00:00Z,AVDA. DEMOCRACIA,AVDA. COMUNIDADES,44,Vicálvaro,19,Collision with fixed object,SKC,passenger car,Driver,40 to 44 years,Male,447748.0,4471925.0,False,1,-3.615711158697843,40.39629004541092
2025S082905,2025-07-17T11:50:00Z,"CALLE LOGROSAN, 22",,22,Latina,10,Side collision,SKC,passenger car,Driver,45 to 49 years,Male,433707.0,4469754.0,False,1,-3.780924264030801,40.375733600853025
2025S082905,2025-07-17T11:50:00Z,"CALLE LOGROSAN, 22",,22,Latina,10,Side collision,SKC,passenger car,Driver,60 to 64 years,Female,433707.0,4469754.0,False,2,-3.780924264030801,40.375733600853025
2025S082906,2025-07-17T11:00:00Z,AUTOV. A-2,CALLE ARTURO SORIA,+00500E,Ciudad Lineal,15,Rear-end collision,SKC,passenger car,Driver,45 to 49 years,Female,444875.0,4477765.0,False,1,-3.6500693850898185,40.44871484102456
2025S082906,2025-07-17T11:00:00Z,AUTOV. A-2,CALLE ARTURO SORIA,+00500E,Ciudad Lineal,15,Rear-end collision,SKC,passenger car,Driver,50 to 54 years,Male,444875.0,4477765.0,False,2,-3.6500693850898185,40.44871484102456
2025S082906,2025-07-17T11:00:00Z,AUTOV. A-2,CALLE ARTURO SORIA,+00500E,Ciudad Lineal,15,Rear-end collision,SKC,passenger car,Passenger,Más de 74 years,Male,444875.0,4477765.0,False,3,-3.6500693850898185,40.44871484102456
2025S082909,2025-07-17T12:00:00Z,AVDA. ANDALUCIA,AUTOV. M-40 SALIDA 23,21,Usera,12,Rear-end collision,SKC,passenger car,Driver,25 to 29 years,Female,441079.0,4468480.0,False,1,-3.6939715930354122,40.36481048329529
2025S082909,2025-07-17T12:00:00Z,AVDA. ANDALUCIA,AUTOV. M-40 SALIDA 23,21,Usera,12,Rear-end collision,SKC,passenger car,Driver,45 to 49 years,Female,441079.0,4468480.0,False,2,-3.6939715930354122,40.36481048329529
2025S082909,2025-07-17T12:00:00Z,AVDA. ANDALUCIA,AUTOV. M-40 SALIDA 23,21,Usera,12,Rear-end collision,SKC,passenger car,Passenger,40 to 44 years,Male,441079.0,4468480.0,False,3,-3.6939715930354122,40.36481048329529
2025S082909,2025-07-17T12:00:00Z,AVDA. ANDALUCIA,AUTOV. M-40 SALIDA 23,21,Usera,12,Rear-end collision,SKC,passenger car,Passenger,Más de 74 years,Male,441079.0,4468480.0,False,4,-3.6939715930354122,40.36481048329529
2025S082914,2025-07-17T11:45:00Z,VIRGEN DE AFRICA,,11,Ciudad Lineal,15,Front-to-side collision,SKC,Motocicleta hasta 125cc,Driver,35 to 39 years,Male,444499.0,4476658.0,False,1,-3.6544064240925564,40.43871738947844
2025S082914,2025-07-17T11:45:00Z,VIRGEN DE AFRICA,,11,Ciudad Lineal,15,Front-to-side collision,SKC,passenger car,Driver,60 to 64 years,Male,444499.0,4476658.0,False,2,-3.6544064240925564,40.43871738947844
2025S082921,2025-07-17T09:20:00Z,"CALLE MARIA SEVILLA DIAGO, 5",,5,San Blas-Canillejas,20,Collision with pedestrian,SKC,passenger car,Driver,45 to 49 years,Male,448140.0,4475962.0,False,1,-3.611421379427924,40.43268243533613
2025S082921,2025-07-17T09:20:00Z,"CALLE MARIA SEVILLA DIAGO, 5",,5,San Blas-Canillejas,20,Collision with pedestrian,SKC,passenger car,Pedestrian,45 to 49 years,Male,448140.0,4475962.0,True,2,-3.611421379427924,40.43268243533613
2025S082934,2025-07-17T11:35:00Z,BULEV. JOSE PRAT,AVDA. DEMOCRACIA,35,Vicálvaro,19,Front-to-side collision,SKC,passenger car,Driver,70 to 74 years,Female,447622.0,4471969.0,False,1,-3.6171994169190316,40.396678511513905
2025S082934,2025-07-17T11:35:00Z,BULEV. JOSE PRAT,AVDA. DEMOCRACIA,35,Vicálvaro,19,Front-to-side collision,SKC,passenger car,Driver,Más de 74 years,Male,447622.0,4471969.0,False,2,-3.6171994169190316,40.396678511513905
2025S082953,2025-07-17T12:50:00Z,PASEO. VIRGEN DEL PUERTO,CALLE SEGOVIA,5,Arganzuela,2,Other,SKC,truck,Driver,45 to 49 years,Male,438805.0,4473931.0,False,1,-3.7212764871931934,40.413751904734745
2025S082955,2025-07-17T10:35:00Z,CARRETERA DE CANILLAS 45,,45,Hortaleza,16,Collision with fixed object,SKC,van,Driver,35 to 39 years,Male,445193.0,4479403.0,False,1,-3.646460965789218,40.46349181715015
2025S082955,2025-07-17T10:35:00Z,CARRETERA DE CANILLAS 45,,45,Hortaleza,16,Collision with fixed object,SKC,van,Driver,35 to 39 years,Male,445193.0,4479403.0,False,2,-3.646460965789218,40.46349181715015
2025S082972,2025-07-17T12:46:00Z,CALLE PARADOR DEL SOL,CALLE EDUARDO MARQUINA,20,Carabanchel,11,Front-to-side collision,SKC,bicycle,Driver,21 to 24 years,Male,439712.0,4471547.0,False,1,-3.7103610939348477,40.3923418819974
2025S082972,2025-07-17T12:46:00Z,CALLE PARADOR DEL SOL,CALLE EDUARDO MARQUINA,20,Carabanchel,11,Front-to-side collision,SKC,passenger car,Driver,35 to 39 years,Female,439712.0,4471547.0,False,2,-3.7103610939348477,40.3923418819974
2025S082976,2025-07-17T13:00:00Z,CALLE SANDOVAL,RUIZ,8,Chamberí,7,Collision with pedestrian,SKC,passenger car,Driver,50 to 54 years,Male,440322.0,4475711.0,False,1,-3.7035646639357545,40.42989712394375
2025S082976,2025-07-17T13:00:00Z,CALLE SANDOVAL,RUIZ,8,Chamberí,7,Collision with pedestrian,SKC,passenger car,Passenger,10 to 14 years,Female,440322.0,4475711.0,False,2,-3.7035646639357545,40.42989712394375
2025S082976,2025-07-17T13:00:00Z,CALLE SANDOVAL,RUIZ,8,Chamberí,7,Collision with pedestrian,SKC,passenger car,Pedestrian,Más de 74 years,Female,440322.0,4475711.0,False,3,-3.7035646639357545,40.42989712394375
2025S082988,2025-07-17T15:40:00Z,"CALLE ALORA,12",,12,Puente de Vallecas,13,Front-to-side collision,SKC,passenger car,Driver,35 to 39 years,Male,445620.0,4470771.0,False,1,-3.6406864472073015,40.38575785684874
2025S082988,2025-07-17T15:40:00Z,"CALLE ALORA,12",,12,Puente de Vallecas,13,Front-to-side collision,SKC,passenger car,Driver,55 to 59 years,Male,445620.0,4470771.0,False,2,-3.6406864472073015,40.38575785684874
2025S083000,2025-07-17T16:10:00Z,"CALLE ACONCAGUA, 2",,2,Hortaleza,16,Side collision,SKC,van,Driver,65 to 69 years,Male,446551.0,4479974.0,False,1,-3.6304920794285667,40.46872415722398
2025S083000,2025-07-17T16:10:00Z,"CALLE ACONCAGUA, 2",,2,Hortaleza,16,Side collision,SKC,van,Passenger,40 to 44 years,Male,446551.0,4479974.0,False,2,-3.6304920794285667,40.46872415722398
2025S083000,2025-07-17T16:10:00Z,"CALLE ACONCAGUA, 2",,2,Hortaleza,16,Side collision,SKC,Motocicleta hasta 125cc,Driver,35 to 39 years,Male,446551.0,4479974.0,False,3,-3.6304920794285667,40.46872415722398
2025S083002,2025-07-17T16:21:00Z,CALLE VIRGEN DEL CASTAÑAR,CALLE VIRGEN DE LA CONSOLACION,19,Ciudad Lineal,15,Front-to-side collision,SKC,Motocicleta hasta 125cc,Driver,30 to 34 years,Male,444991.0,4476649.0,False,1,-3.648604879115484,40.438669004059264
2025S083002,2025-07-17T16:21:00Z,CALLE VIRGEN DEL CASTAÑAR,CALLE VIRGEN DE LA CONSOLACION,19,Ciudad Lineal,15,Front-to-side collision,SKC,Motocicleta hasta 125cc,Driver,50 to 54 years,Female,444991.0,4476649.0,False,2,-3.648604879115484,40.438669004059264
2025S083008,2025-07-17T16:29:00Z,"PLAZA. DOCTOR LAGUNA, 11",,11,Retiro,3,Collision with fixed object,,van,Driver,45 to 49 years,Male,442921.0,4474044.0,False,1,-3.6727765692254013,40.41506231891803
2025S083008,2025-07-17T16:29:00Z,"PLAZA. DOCTOR LAGUNA, 11",,11,Retiro,3,Collision with fixed object,,passenger car,Driver,45 to 49 years,Female,442921.0,4474044.0,False,2,-3.6727765692254013,40.41506231891803
2025S083044,2025-07-17T16:55:00Z,CALLE FUENTE CARRANTONA,AVDA. DOCTOR GARCIA TAPIA,35,Moratalaz,14,Front-to-side collision,SKC,passenger car,Driver,30 to 34 years,Female,446408.0,4473176.0,False,1,-3.6316054652856553,40.407474686581786
2025S083044,2025-07-17T16:55:00Z,CALLE FUENTE CARRANTONA,AVDA. DOCTOR GARCIA TAPIA,35,Moratalaz,14,Front-to-side collision,SKC,passenger car,Driver,45 to 49 years,Male,446408.0,4473176.0,False,2,-3.6316054652856553,40.407474686581786
2025S083054,2025-07-17T17:55:00Z,"CALLE ARBOL DEL CIELO, 18",,18,Latina,10,Collision with pedestrian,SKC,passenger car,Driver,40 to 44 years,Female,435187.0,4470296.0,False,1,-3.7635466300494973,40.380732568530476
2025S083054,2025-07-17T17:55:00Z,"CALLE ARBOL DEL CIELO, 18",,18,Latina,10,Collision with pedestrian,SKC,passenger car,Pedestrian,Menor de 5 years,Male,435187.0,4470296.0,False,2,-3.7635466300494973,40.380732568530476
2025S083062,2025-07-17T18:35:00Z,CALLE JOSE DEL HIERRO,CALLE VIRGEN DEL SAGRARIO,1,Ciudad Lineal,15,Rear-end collision,SKC,,Driver,,,444818.0,4476359.0,False,1,-3.650619393680026,40.43604506611827
2025S083062,2025-07-17T18:35:00Z,CALLE JOSE DEL HIERRO,CALLE VIRGEN DEL SAGRARIO,1,Ciudad Lineal,15,Rear-end collision,SKC,Motocicleta hasta 125cc,Driver,30 to 34 years,Male,444818.0,4476359.0,False,2,-3.650619393680026,40.43604506611827
2025S083106,2025-07-17T17:15:00Z,"CALLE MARQUES DE TORROJA, 4",,4,Chamartín,5,Collision with fixed object,SKC,Maquinaria de obras,Driver,,,442754.0,4480225.0,,1,-3.6753018316704145,40.47073229328889
2025S083119,2025-07-17T20:20:00Z,GTA. REALES ACADEMIAS,CALLE GINZO DE LIMIA,0,Fuencarral-El Pardo,8,Collision with fixed object,SKC,passenger car,Driver,30 to 34 years,Female,440197.0,4481538.0,False,1,-3.7055871457887495,40.48238013185981
2025S083121,2025-07-17T14:40:00Z,"PASEO. CASTELLANA, 300",,300,Chamartín,5,Collision with fixed object,,passenger car,Driver,,,442014.0,4481485.0,False,1,-3.6841458531503872,40.482031568301075
2025S083122,2025-07-17T19:45:00Z,AVDA. PABLO NERUDA,AVDA. MIGUEL HERNANDEZ,3,Puente de Vallecas,13,Front-to-side collision,SKC,passenger car,Driver,25 to 29 years,Female,445669.0,4471676.0,False,1,-3.640186376463944,40.39391386459753
2025S083122,2025-07-17T19:45:00Z,AVDA. PABLO NERUDA,AVDA. MIGUEL HERNANDEZ,3,Puente de Vallecas,13,Front-to-side collision,SKC,passenger car,Driver,60 to 64 years,Male,445669.0,4471676.0,False,2,-3.640186376463944,40.39391386459753
2025S083133,2025-07-17T18:40:00Z,CALLE POETA JOAN MARAGALL,calle  de José Castán Tobeñas,57,Tetuán,6,Side collision,SKC,sport motorcycle,Driver,30 to 34 years,Male,441372.0,4479507.0,False,1,-3.6915371200352687,40.464167857600316
2025S083133,2025-07-17T18:40:00Z,CALLE POETA JOAN MARAGALL,calle  de José Castán Tobeñas,57,Tetuán,6,Side collision,SKC,passenger car,Driver,21 to 24 years,Male,441372.0,4479507.0,False,2,-3.6915371200352687,40.464167857600316
2025S083133,2025-07-17T18:40:00Z,CALLE POETA JOAN MARAGALL,calle  de José Castán Tobeñas,57,Tetuán,6,Side collision,SKC,passenger car,Passenger,18 to 20 years,Male,441372.0,4479507.0,False,3,-3.6915371200352687,40.464167857600316
2025S083141,2025-07-17T20:15:00Z,"CALLE OCA, 19",,19,Carabanchel,11,Rear-end collision,SKC,passenger car,Driver,25 to 29 years,Female,437644.0,4471272.0,False,1,-3.7346991207258493,40.38971230977887
2025S083141,2025-07-17T20:15:00Z,"CALLE OCA, 19",,19,Carabanchel,11,Rear-end collision,SKC,passenger car,Driver,45 to 49 years,Male,437644.0,4471272.0,False,2,-3.7346991207258493,40.38971230977887
2025S083146,2025-07-17T19:25:00Z,CALLE SALLABERRY,CALLE VIRGEN DE BELEN,95,Carabanchel,11,Fall,SKC,,Driver,,,438814.0,4471348.0,False,1,-3.720922137036424,40.39048371386493
2025S083146,2025-07-17T19:25:00Z,CALLE SALLABERRY,CALLE VIRGEN DE BELEN,95,Carabanchel,11,Fall,SKC,electric scooter,Driver,40 to 44 years,Male,438814.0,4471348.0,False,2,-3.720922137036424,40.39048371386493
2025S083163,2025-07-17T21:25:00Z,PASEO. LA HABANA,AVDA. CONCHA ESPINA,60,Chamartín,5,Side collision,SKC,bicycle,Driver,50 to 54 years,Male,441868.0,4478141.0,False,1,-3.6855619337788887,40.45189717905543
2025S083163,2025-07-17T21:25:00Z,PASEO. LA HABANA,AVDA. CONCHA ESPINA,60,Chamartín,5,Side collision,SKC,passenger car,Driver,35 to 39 years,Male,441868.0,4478141.0,False,2,-3.6855619337788887,40.45189717905543
2025S083163,2025-07-17T21:25:00Z,PASEO. LA HABANA,AVDA. CONCHA ESPINA,60,Chamartín,5,Side collision,SKC,passenger car,Passenger,45 to 49 years,Female,441868.0,4478141.0,False,3,-3.6855619337788887,40.45189717905543
2025S083168,2025-07-17T21:10:00Z,"CALLE ARENAS, 9",,9,Villaverde,17,Multi-vehicle collision,SKC,,Driver,,,439558.0,4466306.0,False,1,-3.71167870065742,40.34511701397982
2025S083168,2025-07-17T21:10:00Z,"CALLE ARENAS, 9",,9,Villaverde,17,Multi-vehicle collision,SKC,passenger car,Driver,35 to 39 years,Male,439558.0,4466306.0,False,2,-3.71167870065742,40.34511701397982
2025S083168,2025-07-17T21:10:00Z,"CALLE ARENAS, 9",,9,Villaverde,17,Multi-vehicle collision,SKC,passenger car,Driver,50 to 54 years,Male,439558.0,4466306.0,False,3,-3.71167870065742,40.34511701397982
2025S083169,2025-07-17T22:00:00Z,PLAZA. CANOVAS DEL CASTILLO,PASEO. PRADO,2,Retiro,3,Collision with fixed object,SKC,bus,Driver,35 to 39 years,Male,441158.0,4474047.0,False,1,-3.6935554853279826,40.41496656694525
2025S083170,2025-07-17T21:37:00Z,"CALLE RIOBAMBA, 10",,10,San Blas-Canillejas,20,Rear-end collision,SKC,van,Driver,25 to 29 years,Female,446259.0,4476811.0,False,1,-3.6336686150914677,40.44021130321354
2025S083170,2025-07-17T21:37:00Z,"CALLE RIOBAMBA, 10",,10,San Blas-Canillejas,20,Rear-end collision,SKC,Motocicleta hasta 125cc,Driver,60 to 64 years,Female,446259.0,4476811.0,False,2,-3.6336686150914677,40.44021130321354
2025S083171,2025-07-17T22:06:00Z,AVDA. GRAN VIA DE VILLAVERDE,AVDA. REAL DE PINTO,10,Villaverde,17,Rear-end collision,SKC,van,Driver,25 to 29 years,Male,440480.0,4465919.0,True,1,-3.7007872408371187,40.34169697362984
2025S083171,2025-07-17T22:06:00Z,AVDA. GRAN VIA DE VILLAVERDE,AVDA. REAL DE PINTO,10,Villaverde,17,Rear-end collision,SKC,passenger car,Driver,35 to 39 years,Male,440480.0,4465919.0,False,2,-3.7007872408371187,40.34169697362984
2025S083171,2025-07-17T22:06:00Z,AVDA. GRAN VIA DE VILLAVERDE,AVDA. REAL DE PINTO,10,Villaverde,17,Rear-end collision,SKC,passenger car,Passenger,45 to 49 years,Male,440480.0,4465919.0,False,3,-3.7007872408371187,40.34169697362984
2025S083172,2025-07-17T22:35:00Z,CALLE PIRRA,CALLE EUTERPE,15,San Blas-Canillejas,20,Front-to-side collision,SKC,Otros vehículos con motor,Driver,25 to 29 years,Male,449875.0,4477423.0,False,1,-3.59108230912415,40.445950421842234
2025S083172,2025-07-17T22:35:00Z,CALLE PIRRA,CALLE EUTERPE,15,San Blas-Canillejas,20,Front-to-side collision,SKC,Otros vehículos con motor,Passenger,30 to 34 years,Female,449875.0,4477423.0,False,2,-3.59108230912415,40.445950421842234
2025S083172,2025-07-17T22:35:00Z,CALLE PIRRA,CALLE EUTERPE,15,San Blas-Canillejas,20,Front-to-side collision,SKC,passenger car,Driver,21 to 24 years,Male,449875.0,4477423.0,False,3,-3.59108230912415,40.445950421842234
2025S083173,2025-07-17T03:00:00Z,GTA. CADIZ,CALLE MARCELO USERA,0,Usera,12,Rear-end collision,SKC,passenger car,Driver,21 to 24 years,Male,440626.0,4471055.0,False,1,-3.6995465236329435,40.38797534371592
2025S083173,2025-07-17T03:00:00Z,GTA. CADIZ,CALLE MARCELO USERA,0,Usera,12,Rear-end collision,SKC,passenger car,Driver,35 to 39 years,Male,440626.0,4471055.0,True,2,-3.6995465236329435,40.38797534371592
2025S083173,2025-07-17T03:00:00Z,GTA. CADIZ,CALLE MARCELO USERA,0,Usera,12,Rear-end collision,SKC,passenger car,Passenger,25 to 29 years,Female,440626.0,4471055.0,False,3,-3.6995465236329435,40.38797534371592
2025S083173,2025-07-17T03:00:00Z,GTA. CADIZ,CALLE MARCELO USERA,0,Usera,12,Rear-end collision,SKC,passenger car,Passenger,Menor de 5 years,Male,440626.0,4471055.0,False,4,-3.6995465236329435,40.38797534371592
2025S083180,2025-07-18T00:20:00Z,"AVDA. ALBUFERA, 42",,42,Puente de Vallecas,13,Front-to-side collision,SKC,truck,Driver,25 to 29 years,Male,443471.0,4471995.0,False,1,-3.6661122723875605,40.396641320272224
2025S083180,2025-07-18T00:20:00Z,"AVDA. ALBUFERA, 42",,42,Puente de Vallecas,13,Front-to-side collision,SKC,truck,Passenger,21 to 24 years,Male,443471.0,4471995.0,False,2,-3.6661122723875605,40.396641320272224
2025S083180,2025-07-18T00:20:00Z,"AVDA. ALBUFERA, 42",,42,Puente de Vallecas,13,Front-to-side collision,SKC,truck,Passenger,50 to 54 years,Male,443471.0,4471995.0,False,3,-3.6661122723875605,40.396641320272224
2025S083180,2025-07-18T00:20:00Z,"AVDA. ALBUFERA, 42",,42,Puente de Vallecas,13,Front-to-side collision,SKC,Motocicleta hasta 125cc,Driver,40 to 44 years,Male,443471.0,4471995.0,False,4,-3.6661122723875605,40.396641320272224
2025S083192,2025-07-17T23:37:00Z,"AUTOV. M-30, 18XC60",,18XC60,Moncloa-Aravaca,9,Fall,SKC,sport motorcycle,Driver,30 to 34 years,Male,438637.0,4474721.0,False,1,-3.7233326870540644,40.42085619697423
2025S083192,2025-07-17T23:37:00Z,"AUTOV. M-30, 18XC60",,18XC60,Moncloa-Aravaca,9,Fall,SKC,sport motorcycle,Passenger,25 to 29 years,Male,438637.0,4474721.0,False,2,-3.7233326870540644,40.42085619697423
2025S083201,2025-07-18T00:30:00Z,CALLE PRINCIPE DE VERGARA,CALLE MALDONADO,88,Salamanca,4,Side collision,SKC,Motocicleta hasta 125cc,Driver,25 to 29 years,Male,442394.0,4476401.0,True,1,-3.679201333473791,40.4362590535295
2025S083201,2025-07-18T00:30:00Z,CALLE PRINCIPE DE VERGARA,CALLE MALDONADO,88,Salamanca,4,Side collision,SKC,passenger car,Driver,55 to 59 years,Male,442394.0,4476401.0,False,2,-3.679201333473791,40.4362590535295
2025S083205,2025-07-17T22:30:00Z,CALLE BRAVO MURILLO,CALLE JUAN PANTOJA,133,Tetuán,6,Front-to-side collision,SKC,electric bicycle,Driver,30 to 34 years,Male,440337.0,4477945.0,False,1,-3.703597622410756,40.45002304458168
2025S083205,2025-07-17T22:30:00Z,CALLE BRAVO MURILLO,CALLE JUAN PANTOJA,133,Tetuán,6,Front-to-side collision,SKC,passenger car,Driver,,,440337.0,4477945.0,False,2,-3.703597622410756,40.45002304458168
2025S083233,2025-07-17T10:55:00Z,"AUTOV. M-30, 13XC40",,13XC40,Arganzuela,2,Fall,SKC,electric scooter,Driver,35 to 39 years,Male,440908.0,4471450.0,False,1,-3.6962608686229115,40.39155376310811
2025S083249,2025-07-17T11:37:00Z,CALLE JUAN BRAVO,,20,Salamanca,4,Side collision,,passenger car,Driver,35 to 39 years,Female,442102.0,4476007.0,False,1,-3.682608022445854,40.43268943371834
2025S083249,2025-07-17T11:37:00Z,CALLE JUAN BRAVO,,20,Salamanca,4,Side collision,,articulated vehicle,Driver,50 to 54 years,Male,442102.0,4476007.0,False,2,-3.682608022445854,40.43268943371834
2025S083260,2025-07-18T09:10:00Z,CALLE LAGO CONSTANZA,AVDA. TRUEBA,83,Ciudad Lineal,15,Front-to-side collision,SKC,passenger car,Driver,65 to 69 years,Male,445223.0,4475523.0,False,1,-3.6457725101695075,40.4285406886005
2025S083260,2025-07-18T09:10:00Z,CALLE LAGO CONSTANZA,AVDA. TRUEBA,83,Ciudad Lineal,15,Front-to-side collision,SKC,passenger car,Driver,,,445223.0,4475523.0,False,2,-3.6457725101695075,40.4285406886005
2025S083270,2025-07-18T07:30:00Z,CTRA. COLMENAR VIEJO,AVDA. PALACIO,0,Chamartín,5,Collision with pedestrian,SKC,sport motorcycle,Driver,30 to 34 years,Male,434473.0,4485619.0,False,1,-3.7735384873862423,40.51871059516642
