id_participacion,num_expediente,fecha,hora,localizacion,numero,cod_distrito,distrito,wikidata_distrito_uri,wikidata_distrito_qid,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga
2024S031568-42447,2024S031568,2024-11-16,12:30:00,"Avda. Nuestra Señora De Fatima, 3",3,11,Carabanchel,http://www.wikidata.org/entity/Q1001991,Q1001991,Alcance,Despejado,Turismo,Pasajero,De 55 A 59 Años,Desconocido,,,436897,4470961,,
2024S031569-42448,2024S031569,2024-11-16,13:10:00,Plaza Manuel Becerra Con Calle Alcala,152,4,Salamanca,http://www.wikidata.org/entity/Q1773521,Q1773521,Colisión Lateral,,Turismo,Conductor,De 40 A 44 Años,Desconocido,,,443302,4475509,,
2024S031569-42449,2024S031569,2024-11-16,13:10:00,Plaza Manuel Becerra Con Calle Alcala,152,4,Salamanca,http://www.wikidata.org/entity/Q1773521,Q1773521,Colisión Lateral,,Turismo,Conductor,De 45 A 49 Años,Desconocido,,,443302,4475509,,
2024S031570-42450,2024S031570,2024-11-16,13:05:00,"Call. Angel Mugica, 2",2,8,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Q656196,Choque Contra Obstáculo Fijo,Despejado,Turismo,Conductor,Desconocido,Desconocido,,,441917,4481811,,
2024S031570-42451,2024S031570,2024-11-16,13:05:00,"Call. Angel Mugica, 2",2,8,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Q656196,Choque Contra Obstáculo Fijo,Despejado,Turismo,Conductor,Desconocido,Desconocido,,,441917,4481811,,
2024S031571-42452,2024S031571,2024-11-16,13:00:00,"Call. Manuel Machado, 18",18,14,Moratalaz,http://www.wikidata.org/entity/Q2076109,Q2076109,Choque Contra Obstáculo Fijo,,Tractocamión,Conductor,De 60 A 64 Años,Desconocido,,,443945,4473810,,
2024S031572-42453,2024S031572,2024-11-16,13:00:00,Cmno. Romeros / Paseo. Azul,0,9,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,Q2017682,Colisión Frontal,Despejado,Bicicleta,Conductor,De 35 A 39 Años,Desconocido,14,Sin Asistencia Sanitaria,438136,4474620,,
2024S031572-42454,2024S031572,2024-11-16,13:00:00,Cmno. Romeros / Paseo. Azul,0,9,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,Q2017682,Colisión Frontal,Despejado,Bicicleta,Conductor,De 50 A 54 Años,Desconocido,2,Ingreso Inferior O Igual A 24 Horas,438136,4474620,,
2024S031573-42455,2024S031573,2024-11-16,13:25:00,Gta. Ruiz Jimenez / Call. Carranza,5,7,Chamberí,http://www.wikidata.org/entity/Q1763370,Q1763370,Colisión Fronto-lateral,Despejado,Motocicleta > 125cc,Conductor,De 50 A 54 Años,Desconocido,1,Atención En Urgencias Sin Posterior Ingreso,440162,4475683,,
2024S031573-42456,2024S031573,2024-11-16,13:25:00,Gta. Ruiz Jimenez / Call. Carranza,5,7,Chamberí,http://www.wikidata.org/entity/Q1763370,Q1763370,Colisión Fronto-lateral,Despejado,Turismo,Conductor,De 55 A 59 Años,Desconocido,14,Sin Asistencia Sanitaria,440162,4475683,,
2024S031574-42457,2024S031574,2024-11-16,13:55:00,Call. Jose Antonio Novais / Avda. Complutense,1,9,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,Q2017682,Alcance,Despejado,Turismo,Conductor,De 40 A 44 Años,Desconocido,14,Sin Asistencia Sanitaria,438345,4477781,,
2024S031574-42458,2024S031574,2024-11-16,13:55:00,Call. Jose Antonio Novais / Avda. Complutense,1,9,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,Q2017682,Alcance,Despejado,Turismo,Conductor,De 45 A 49 Años,Desconocido,14,Sin Asistencia Sanitaria,438345,4477781,,
2024S031575-42459,2024S031575,2024-11-16,14:15:00,Gta. Edimburgo / Call. Via De Dublin,1,21,Barajas,http://www.wikidata.org/entity/Q807230,Q807230,Colisión Fronto-lateral,Despejado,Bicicleta,Conductor,Más De 74 Años,Desconocido,3,Ingreso Superior A 24 Horas,447094,4479992,,
2024S031575-42460,2024S031575,2024-11-16,14:15:00,Gta. Edimburgo / Call. Via De Dublin,1,21,Barajas,http://www.wikidata.org/entity/Q807230,Q807230,Colisión Fronto-lateral,Despejado,Turismo,Conductor,De 60 A 64 Años,Desconocido,14,Sin Asistencia Sanitaria,447094,4479992,,
2024S031576-42461,2024S031576,2024-11-15,21:30:00,"Call. Juan Bravo, 40",40,4,Salamanca,http://www.wikidata.org/entity/Q1773521,Q1773521,Alcance,Despejado,Motocicleta > 125cc,Conductor,De 35 A 39 Años,Desconocido,7,Asistencia Sanitaria Sólo En El Lugar Del Accidente,442472,4475984,,
2024S031576-42462,2024S031576,2024-11-15,21:30:00,"Call. Juan Bravo, 40",40,4,Salamanca,http://www.wikidata.org/entity/Q1773521,Q1773521,Alcance,Despejado,Motocicleta Hasta 125cc,Conductor,De 35 A 39 Años,Desconocido,14,Sin Asistencia Sanitaria,442472,4475984,,
2024S031577-42463,2024S031577,2024-11-16,15:05:00,Avda. Daroca / Call. Herce,320,19,Vicálvaro,http://www.wikidata.org/entity/Q589403,Q589403,Colisión Fronto-lateral,Despejado,Turismo,Conductor,De 21 A 24 Años,Desconocido,14,Sin Asistencia Sanitaria,447967,4473049,,
2024S031577-42464,2024S031577,2024-11-16,15:05:00,Avda. Daroca / Call. Herce,320,19,Vicálvaro,http://www.wikidata.org/entity/Q589403,Q589403,Colisión Fronto-lateral,Despejado,Turismo,Conductor,De 40 A 44 Años,Desconocido,7,Asistencia Sanitaria Sólo En El Lugar Del Accidente,447967,4473049,,
2024S031577-42465,2024S031577,2024-11-16,15:05:00,Avda. Daroca / Call. Herce,320,19,Vicálvaro,http://www.wikidata.org/entity/Q589403,Q589403,Colisión Fronto-lateral,Despejado,Turismo,Pasajero,De 25 A 29 Años,Desconocido,5,Asistencia Sanitaria Ambulatoria Con Posterioridad,447967,4473049,,
2024S031578-42466,2024S031578,2024-11-15,21:40:00,Call. Santa Valentina / Call. Ceferino Rodriguez,28,6,Tetuán,http://www.wikidata.org/entity/Q1773540,Q1773540,Colisión Fronto-lateral,Despejado,Motocicleta Hasta 125cc,Conductor,De 55 A 59 Años,Desconocido,7,Asistencia Sanitaria Sólo En El Lugar Del Accidente,440940,4479744,,
2024S031578-42467,2024S031578,2024-11-15,21:40:00,Call. Santa Valentina / Call. Ceferino Rodriguez,28,6,Tetuán,http://www.wikidata.org/entity/Q1773540,Q1773540,Colisión Fronto-lateral,Despejado,Turismo,Conductor,De 60 A 64 Años,Desconocido,14,Sin Asistencia Sanitaria,440940,4479744,,
2024S031579-42468,2024S031579,2024-11-16,16:20:00,"Call. Doctor Bellido, 39",39,13,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Q2003054,Choque Contra Obstáculo Fijo,,Turismo,Conductor,De 40 A 44 Años,Desconocido,14,Sin Asistencia Sanitaria,443244,4470535,,
2024S031579-42469,2024S031579,2024-11-16,16:20:00,"Call. Doctor Bellido, 39",39,13,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Q2003054,Choque Contra Obstáculo Fijo,,Turismo,Conductor,Desconocido,Desconocido,,,443244,4470535,,
2024S031580-42470,2024S031580,2024-11-16,16:34:00,"Autov. M-30, 04ft30",04FT30,10,Latina,http://www.wikidata.org/entity/Q794954,Q794954,Choque Contra Obstáculo Fijo,Despejado,Turismo,Conductor,De 60 A 64 Años,Desconocido,,,437260,4473573,,
2024S031581-42471,2024S031581,2024-11-16,16:50:00,"Avda. Poblados, 60",60,10,Latina,http://www.wikidata.org/entity/Q794954,Q794954,Alcance,Despejado,Ciclomotor,Conductor,De 15 A 17 Años,Desconocido,7,Asistencia Sanitaria Sólo En El Lugar Del Accidente,435418,4470745,,
2024S031581-42472,2024S031581,2024-11-16,16:50:00,"Avda. Poblados, 60",60,10,Latina,http://www.wikidata.org/entity/Q794954,Q794954,Alcance,Despejado,Ciclomotor,Pasajero,De 15 A 17 Años,Desconocido,14,Sin Asistencia Sanitaria,435418,4470745,,
2024S031581-42473,2024S031581,2024-11-16,16:50:00,"Avda. Poblados, 60",60,10,Latina,http://www.wikidata.org/entity/Q794954,Q794954,Alcance,Despejado,Turismo,Conductor,De 70 A 74 Años,Desconocido,14,Sin Asistencia Sanitaria,435418,4470745,,
2024S031582-42474,2024S031582,2024-11-16,14:30:00,"Paseo. Prado, 20",20,1,Centro,http://www.wikidata.org/entity/Q1763376,Q1763376,Colisión Fronto-lateral,Despejado,Furgoneta,Conductor,De 35 A 39 Años,Desconocido,7,Asistencia Sanitaria Sólo En El Lugar Del Accidente,441161,4473831,,
2024S031582-42475,2024S031582,2024-11-16,14:30:00,"Paseo. Prado, 20",20,1,Centro,http://www.wikidata.org/entity/Q1763376,Q1763376,Colisión Fronto-lateral,Despejado,Turismo,Conductor,De 30 A 34 Años,Desconocido,7,Asistencia Sanitaria Sólo En El Lugar Del Accidente,441161,4473831,,
2024S031583-42476,2024S031583,2024-11-16,15:35:00,Call. Emilio Ferrari / Call. Gomez De Avellaneda,20,15,Ciudad Lineal,http://www.wikidata.org/entity/Q1763694,Q1763694,Colisión Fronto-lateral,Despejado,Turismo,Conductor,De 40 A 44 Años,Desconocido,14,Sin Asistencia Sanitaria,445434,4476071,,
2024S031583-42477,2024S031583,2024-11-16,15:35:00,Call. Emilio Ferrari / Call. Gomez De Avellaneda,20,15,Ciudad Lineal,http://www.wikidata.org/entity/Q1763694,Q1763694,Colisión Fronto-lateral,Despejado,Turismo,Conductor,De 50 A 54 Años,Desconocido,14,Sin Asistencia Sanitaria,445434,4476071,,
2024S031585-42478,2024S031585,2024-11-16,18:00:00,Purchenna Con Bacares,34,16,Hortaleza,http://www.wikidata.org/entity/Q1928529,Q1928529,Caída,Despejado,Motocicleta > 125cc,Conductor,De 25 A 29 Años,Desconocido,7,Asistencia Sanitaria Sólo En El Lugar Del Accidente,443732,4481061,,
2024S031586-42479,2024S031586,2024-11-16,19:00:00,"Call. General Ricardos, 61",61,11,Carabanchel,http://www.wikidata.org/entity/Q1001991,Q1001991,Alcance,Despejado,Turismo,Conductor,De 30 A 34 Años,Desconocido,,,438750,4471793,,
2024S031586-42480,2024S031586,2024-11-16,19:00:00,"Call. General Ricardos, 61",61,11,Carabanchel,http://www.wikidata.org/entity/Q1001991,Q1001991,Alcance,Despejado,Turismo,Conductor,De 60 A 64 Años,Desconocido,,,438750,4471793,,
2024S031587-42481,2024S031587,2024-11-16,18:18:00,"Call. General Lopez Pozas, 7",7,5,Chamartín,http://www.wikidata.org/entity/Q1766348,Q1766348,Colisión Fronto-lateral,Despejado,Motocicleta Hasta 125cc,Conductor,De 30 A 34 Años,Desconocido,7,Asistencia Sanitaria Sólo En El Lugar Del Accidente,441863,4479720,,
2024S031587-42482,2024S031587,2024-11-16,18:18:00,"Call. General Lopez Pozas, 7",7,5,Chamartín,http://www.wikidata.org/entity/Q1766348,Q1766348,Colisión Fronto-lateral,Despejado,Turismo,Conductor,De 55 A 59 Años,Desconocido,14,Sin Asistencia Sanitaria,441863,4479720,,
2024S031588-42483,2024S031588,2024-11-16,18:44:00,"Autov. A-2, +00500e",+00500E,15,Ciudad Lineal,http://www.wikidata.org/entity/Q1763694,Q1763694,Colisión Múltiple,Despejado,Turismo,Conductor,De 25 A 29 Años,Desconocido,14,Sin Asistencia Sanitaria,444323,4477477,,
2024S031588-42484,2024S031588,2024-11-16,18:44:00,"Autov. A-2, +00500e",+00500E,15,Ciudad Lineal,http://www.wikidata.org/entity/Q1763694,Q1763694,Colisión Múltiple,Despejado,Turismo,Conductor,De 25 A 29 Años,Desconocido,14,Sin Asistencia Sanitaria,444323,4477477,,
2024S031588-42485,2024S031588,2024-11-16,18:44:00,"Autov. A-2, +00500e",+00500E,15,Ciudad Lineal,http://www.wikidata.org/entity/Q1763694,Q1763694,Colisión Múltiple,Despejado,Turismo,Conductor,De 45 A 49 Años,Desconocido,14,Sin Asistencia Sanitaria,444323,4477477,,
2024S031588-42486,2024S031588,2024-11-16,18:44:00,"Autov. A-2, +00500e",+00500E,15,Ciudad Lineal,http://www.wikidata.org/entity/Q1763694,Q1763694,Colisión Múltiple,Despejado,Turismo,Pasajero,De 18 A 20 Años,Desconocido,,,444323,4477477,,
2024S031588-42487,2024S031588,2024-11-16,18:44:00,"Autov. A-2, +00500e",+00500E,15,Ciudad Lineal,http://www.wikidata.org/entity/Q1763694,Q1763694,Colisión Múltiple,Despejado,Turismo,Pasajero,De 25 A 29 Años,Desconocido,,,444323,4477477,,
2024S031588-42488,2024S031588,2024-11-16,18:44:00,"Autov. A-2, +00500e",+00500E,15,Ciudad Lineal,http://www.wikidata.org/entity/Q1763694,Q1763694,Colisión Múltiple,Despejado,Turismo,Pasajero,De 35 A 39 Años,Desconocido,,,444323,4477477,,
2024S031589-42489,2024S031589,2024-11-16,17:20:00,"Call. German Perez Carrasco, 19",19,15,Ciudad Lineal,http://www.wikidata.org/entity/Q1763694,Q1763694,Colisión Múltiple,Despejado,Furgoneta,Conductor,De 21 A 24 Años,Desconocido,14,Sin Asistencia Sanitaria,445216,4476251,,
2024S031589-42490,2024S031589,2024-11-16,17:20:00,"Call. German Perez Carrasco, 19",19,15,Ciudad Lineal,http://www.wikidata.org/entity/Q1763694,Q1763694,Colisión Múltiple,Despejado,Turismo,Conductor,Desconocido,Desconocido,,,445216,4476251,,
2024S031589-42491,2024S031589,2024-11-16,17:20:00,"Call. German Perez Carrasco, 19",19,15,Ciudad Lineal,http://www.wikidata.org/entity/Q1763694,Q1763694,Colisión Múltiple,Despejado,Turismo,Conductor,Desconocido,Desconocido,,,445216,4476251,,
2024S031590-42492,2024S031590,2024-11-16,19:40:00,"Autov. M-30, 08nl90",08NL90,3,Retiro,http://www.wikidata.org/entity/Q2002296,Q2002296,Colisión Múltiple,Nublado,Turismo,Conductor,De 25 A 29 Años,Desconocido,14,Sin Asistencia Sanitaria,443577,4473232,,
2024S031590-42493,2024S031590,2024-11-16,19:40:00,"Autov. M-30, 08nl90",08NL90,3,Retiro,http://www.wikidata.org/entity/Q2002296,Q2002296,Colisión Múltiple,Nublado,Turismo,Conductor,De 30 A 34 Años,Desconocido,5,Asistencia Sanitaria Ambulatoria Con Posterioridad,443577,4473232,,
2024S031590-42494,2024S031590,2024-11-16,19:40:00,"Autov. M-30, 08nl90",08NL90,3,Retiro,http://www.wikidata.org/entity/Q2002296,Q2002296,Colisión Múltiple,Nublado,Turismo,Conductor,De 30 A 34 Años,Desconocido,14,Sin Asistencia Sanitaria,443577,4473232,,
2024S031590-42495,2024S031590,2024-11-16,19:40:00,"Autov. M-30, 08nl90",08NL90,3,Retiro,http://www.wikidata.org/entity/Q2002296,Q2002296,Colisión Múltiple,Nublado,Turismo,Conductor,De 45 A 49 Años,Desconocido,5,Asistencia Sanitaria Ambulatoria Con Posterioridad,443577,4473232,,
2024S031590-42496,2024S031590,2024-11-16,19:40:00,"Autov. M-30, 08nl90",08NL90,3,Retiro,http://www.wikidata.org/entity/Q2002296,Q2002296,Colisión Múltiple,Nublado,Turismo,Conductor,De 70 A 74 Años,Desconocido,14,Sin Asistencia Sanitaria,443577,4473232,,
2024S031590-42497,2024S031590,2024-11-16,19:40:00,"Autov. M-30, 08nl90",08NL90,3,Retiro,http://www.wikidata.org/entity/Q2002296,Q2002296,Colisión Múltiple,Nublado,Turismo,Pasajero,De 70 A 74 Años,Desconocido,14,Sin Asistencia Sanitaria,443577,4473232,,
2024S031591-42498,2024S031591,2024-11-16,20:35:00,Call. Juan Bravo / Call. Claudio Coello,1,4,Salamanca,http://www.wikidata.org/entity/Q1773521,Q1773521,Colisión Fronto-lateral,Despejado,Turismo,Conductor,De 21 A 24 Años,Desconocido,14,Sin Asistencia Sanitaria,441843,4476043,,
2024S031591-42499,2024S031591,2024-11-16,20:35:00,Call. Juan Bravo / Call. Claudio Coello,1,4,Salamanca,http://www.wikidata.org/entity/Q1773521,Q1773521,Colisión Fronto-lateral,Despejado,Turismo,Conductor,De 40 A 44 Años,Desconocido,14,Sin Asistencia Sanitaria,441843,4476043,,
2024S031592-42500,2024S031592,2024-11-16,21:00:00,Ctra. Carabanchel A Villaverde / Avda. Rafaela Ybarra,82,17,Villaverde,http://www.wikidata.org/entity/Q919536,Q919536,Colisión Fronto-lateral,Despejado,Motocicleta Hasta 125cc,Conductor,De 40 A 44 Años,Desconocido,7,Asistencia Sanitaria Sólo En El Lugar Del Accidente,439490,4467335,,
2024S031592-42501,2024S031592,2024-11-16,21:00:00,Ctra. Carabanchel A Villaverde / Avda. Rafaela Ybarra,82,17,Villaverde,http://www.wikidata.org/entity/Q919536,Q919536,Colisión Fronto-lateral,Despejado,Turismo,Conductor,De 50 A 54 Años,Desconocido,14,Sin Asistencia Sanitaria,439490,4467335,,
2024S031593-42502,2024S031593,2024-11-16,20:45:00,Call. Fernandez De La Hoz / Plaza. San Juan De La Cruz,82,7,Chamberí,http://www.wikidata.org/entity/Q1763370,Q1763370,Colisión Lateral,Nublado,Turismo,Conductor,De 40 A 44 Años,Desconocido,14,Sin Asistencia Sanitaria,441115,4476947,,
2024S031593-42503,2024S031593,2024-11-16,20:45:00,Call. Fernandez De La Hoz / Plaza. San Juan De La Cruz,82,7,Chamberí,http://www.wikidata.org/entity/Q1763370,Q1763370,Colisión Lateral,Nublado,Turismo,Conductor,Más De 74 Años,Desconocido,14,Sin Asistencia Sanitaria,441115,4476947,,
2024S031594-42504,2024S031594,2024-11-16,20:32:00,"Call. Almirante, 12",12,1,Centro,http://www.wikidata.org/entity/Q1763376,Q1763376,Colisión Lateral,Despejado,Motocicleta Hasta 125cc,Conductor,De 21 A 24 Años,Desconocido,,,441101,4474885,,
2024S031594-42505,2024S031594,2024-11-16,20:32:00,"Call. Almirante, 12",12,1,Centro,http://www.wikidata.org/entity/Q1763376,Q1763376,Colisión Lateral,Despejado,Turismo,Conductor,De 55 A 59 Años,Desconocido,,,441101,4474885,,
2024S031595-42506,2024S031595,2024-11-16,21:10:00,"Call. Magdalena, 25",25,1,Centro,http://www.wikidata.org/entity/Q1763376,Q1763376,Colisión Lateral,Despejado,Bicicleta Epac (pedaleo Asistido),Conductor,De 25 A 29 Años,Desconocido,1,Atención En Urgencias Sin Posterior Ingreso,440556,4473762,,
2024S031595-42507,2024S031595,2024-11-16,21:10:00,"Call. Magdalena, 25",25,1,Centro,http://www.wikidata.org/entity/Q1763376,Q1763376,Colisión Lateral,Despejado,Turismo,Conductor,De 45 A 49 Años,Desconocido,14,Sin Asistencia Sanitaria,440556,4473762,,
2024S031595-42508,2024S031595,2024-11-16,21:10:00,"Call. Magdalena, 25",25,1,Centro,http://www.wikidata.org/entity/Q1763376,Q1763376,Colisión Lateral,Despejado,Turismo,Pasajero,De 40 A 44 Años,Desconocido,14,Sin Asistencia Sanitaria,440556,4473762,,
2024S031599-42509,2024S031599,2024-11-16,23:16:00,"Call. Sepulveda, 3",3,10,Latina,http://www.wikidata.org/entity/Q794954,Q794954,Colisión Lateral,Despejado,Bicicleta Epac (pedaleo Asistido),Conductor,De 30 A 34 Años,Desconocido,6,Asistencia Sanitaria Inmediata En Centro De Salud O Mutua,438424,4473301,,
2024S031599-42510,2024S031599,2024-11-16,23:16:00,"Call. Sepulveda, 3",3,10,Latina,http://www.wikidata.org/entity/Q794954,Q794954,Colisión Lateral,Despejado,Turismo,Conductor,De 45 A 49 Años,Desconocido,14,Sin Asistencia Sanitaria,438424,4473301,,
2024S031600-42511,2024S031600,2024-11-16,23:22:00,Call. Alonso Cano / Call. Maria De Guzman,74,7,Chamberí,http://www.wikidata.org/entity/Q1763370,Q1763370,Colisión Fronto-lateral,Despejado,Todo Terreno,Conductor,De 40 A 44 Años,Desconocido,,,440865,4477275,,
2024S031600-42512,2024S031600,2024-11-16,23:22:00,Call. Alonso Cano / Call. Maria De Guzman,74,7,Chamberí,http://www.wikidata.org/entity/Q1763370,Q1763370,Colisión Fronto-lateral,Despejado,Turismo,Conductor,De 21 A 24 Años,Desconocido,,,440865,4477275,,
2024S031602-42513,2024S031602,2024-11-17,0:45:00,Call. Marcelo Usera / Call. San Antonio De Padua,29,12,Usera,http://www.wikidata.org/entity/Q953368,Q953368,Alcance,Despejado,Motocicleta Hasta 125cc,Conductor,De 35 A 39 Años,Desconocido,5,Asistencia Sanitaria Ambulatoria Con Posterioridad,440427,4470900,,
2024S031602-42514,2024S031602,2024-11-17,0:45:00,Call. Marcelo Usera / Call. San Antonio De Padua,29,12,Usera,http://www.wikidata.org/entity/Q953368,Q953368,Alcance,Despejado,Turismo,Conductor,De 25 A 29 Años,Desconocido,14,Sin Asistencia Sanitaria,440427,4470900,,
2024S031608-42515,2024S031608,2024-11-16,23:25:00,"Call. Lucano, 54",54,20,San Blas-Canillejas,http://www.wikidata.org/entity/Q2001937,Q2001937,Choque Contra Obstáculo Fijo,Despejado,Furgoneta,Conductor,Desconocido,Desconocido,,,448287,4476350,,
2024S031608-42516,2024S031608,2024-11-16,23:25:00,"Call. Lucano, 54",54,20,San Blas-Canillejas,http://www.wikidata.org/entity/Q2001937,Q2001937,Choque Contra Obstáculo Fijo,Despejado,Turismo,Conductor,De 18 A 20 Años,Desconocido,,,448287,4476350,,
2024S031612-42517,2024S031612,2024-11-17,1:45:00,Gta. San Martin De La Vega / Avda. Los Rosales,1,12,Usera,http://www.wikidata.org/entity/Q953368,Q953368,Choque Contra Obstáculo Fijo,Despejado,Turismo,Conductor,De 18 A 20 Años,Desconocido,1,Atención En Urgencias Sin Posterior Ingreso,441234,4468773,,
2024S031612-42518,2024S031612,2024-11-17,1:45:00,Gta. San Martin De La Vega / Avda. Los Rosales,1,12,Usera,http://www.wikidata.org/entity/Q953368,Q953368,Choque Contra Obstáculo Fijo,Despejado,Turismo,Conductor,Desconocido,Desconocido,,,441234,4468773,,
2024S031612-42519,2024S031612,2024-11-17,1:45:00,Gta. San Martin De La Vega / Avda. Los Rosales,1,12,Usera,http://www.wikidata.org/entity/Q953368,Q953368,Choque Contra Obstáculo Fijo,Despejado,Turismo,Conductor,Desconocido,Desconocido,,,441234,4468773,,
2024S031613-42520,2024S031613,2024-11-17,2:10:00,Call. General Diaz Porlier / Padilla,67,4,Salamanca,http://www.wikidata.org/entity/Q1773521,Q1773521,Colisión Fronto-lateral,Despejado,Turismo,Conductor,De 30 A 34 Años,Desconocido,14,Sin Asistencia Sanitaria,442597,4475843,,
2024S031613-42521,2024S031613,2024-11-17,2:10:00,Call. General Diaz Porlier / Padilla,67,4,Salamanca,http://www.wikidata.org/entity/Q1773521,Q1773521,Colisión Fronto-lateral,Despejado,Turismo,Conductor,De 40 A 44 Años,Desconocido,2,Ingreso Inferior O Igual A 24 Horas,442597,4475843,,
2024S031613-42522,2024S031613,2024-11-17,2:10:00,Call. General Diaz Porlier / Padilla,67,4,Salamanca,http://www.wikidata.org/entity/Q1773521,Q1773521,Colisión Fronto-lateral,Despejado,Turismo,Pasajero,De 18 A 20 Años,Desconocido,1,Atención En Urgencias Sin Posterior Ingreso,442597,4475843,,
2024S031613-42523,2024S031613,2024-11-17,2:10:00,Call. General Diaz Porlier / Padilla,67,4,Salamanca,http://www.wikidata.org/entity/Q1773521,Q1773521,Colisión Fronto-lateral,Despejado,Turismo,Pasajero,De 18 A 20 Años,Desconocido,2,Ingreso Inferior O Igual A 24 Horas,442597,4475843,,
2024S031613-42524,2024S031613,2024-11-17,2:10:00,Call. General Diaz Porlier / Padilla,67,4,Salamanca,http://www.wikidata.org/entity/Q1773521,Q1773521,Colisión Fronto-lateral,Despejado,Turismo,Pasajero,De 21 A 24 Años,Desconocido,14,Sin Asistencia Sanitaria,442597,4475843,,
2024S031613-42525,2024S031613,2024-11-17,2:10:00,Call. General Diaz Porlier / Padilla,67,4,Salamanca,http://www.wikidata.org/entity/Q1773521,Q1773521,Colisión Fronto-lateral,Despejado,Turismo,Pasajero,De 21 A 24 Años,Desconocido,1,Atención En Urgencias Sin Posterior Ingreso,442597,4475843,,
2024S031613-42526,2024S031613,2024-11-17,2:10:00,Call. General Diaz Porlier / Padilla,67,4,Salamanca,http://www.wikidata.org/entity/Q1773521,Q1773521,Colisión Fronto-lateral,Despejado,Turismo,Pasajero,De 21 A 24 Años,Desconocido,14,Sin Asistencia Sanitaria,442597,4475843,,
2024S031617-42527,2024S031617,2024-11-16,23:00:00,Call. Hierbabuena / Call. Tablada,42,4,Salamanca,http://www.wikidata.org/entity/Q1773521,Q1773521,Colisión Fronto-lateral,Despejado,Motocicleta > 125cc,Conductor,De 25 A 29 Años,Desconocido,1,Atención En Urgencias Sin Posterior Ingreso,440513,4479087,,
2024S031617-42528,2024S031617,2024-11-16,23:00:00,Call. Hierbabuena / Call. Tablada,42,4,Salamanca,http://www.wikidata.org/entity/Q1773521,Q1773521,Colisión Fronto-lateral,Despejado,Motocicleta > 125cc,Pasajero,De 25 A 29 Años,Desconocido,2,Ingreso Inferior O Igual A 24 Horas,440513,4479087,,
2024S031617-42529,2024S031617,2024-11-16,23:00:00,Call. Hierbabuena / Call. Tablada,42,4,Salamanca,http://www.wikidata.org/entity/Q1773521,Q1773521,Colisión Fronto-lateral,Despejado,Motocicleta Hasta 125cc,Conductor,De 25 A 29 Años,Desconocido,14,Sin Asistencia Sanitaria,440513,4479087,,
2024S031618-42530,2024S031618,2024-11-17,1:35:00,Call. San Maximiliano / Call. Gerardo Cordon,57,15,Ciudad Lineal,http://www.wikidata.org/entity/Q1763694,Q1763694,Colisión Fronto-lateral,Despejado,Turismo,Conductor,De 40 A 44 Años,Desconocido,7,Asistencia Sanitaria Sólo En El Lugar Del Accidente,444705,4475270,,
2024S031618-42531,2024S031618,2024-11-17,1:35:00,Call. San Maximiliano / Call. Gerardo Cordon,57,15,Ciudad Lineal,http://www.wikidata.org/entity/Q1763694,Q1763694,Colisión Fronto-lateral,Despejado,Turismo,Conductor,De 40 A 44 Años,Desconocido,7,Asistencia Sanitaria Sólo En El Lugar Del Accidente,444705,4475270,,
2024S031618-42532,2024S031618,2024-11-17,1:35:00,Call. San Maximiliano / Call. Gerardo Cordon,57,15,Ciudad Lineal,http://www.wikidata.org/entity/Q1763694,Q1763694,Colisión Fronto-lateral,Despejado,Turismo,Pasajero,De 40 A 44 Años,Desconocido,7,Asistencia Sanitaria Sólo En El Lugar Del Accidente,444705,4475270,,
2024S031621-42533,2024S031621,2024-11-17,3:35:00,Call. Luchana / Santa Engracia,42,7,Chamberí,http://www.wikidata.org/entity/Q1763370,Q1763370,Colisión Lateral,Despejado,Turismo,Conductor,De 25 A 29 Años,Desconocido,,,440806,4475979,,
2024S031621-42534,2024S031621,2024-11-17,3:35:00,Call. Luchana / Santa Engracia,42,7,Chamberí,http://www.wikidata.org/entity/Q1763370,Q1763370,Colisión Lateral,Despejado,Turismo,Conductor,De 30 A 34 Años,Desconocido,,,440806,4475979,,
2024S031625-42535,2024S031625,2024-11-17,4:05:00,Call. Infanta Mercedes / Call. Sor Angela De La Cruz,67,6,Tetuán,http://www.wikidata.org/entity/Q1773540,Q1773540,Colisión Fronto-lateral,Despejado,Turismo,Conductor,De 45 A 49 Años,Desconocido,14,Sin Asistencia Sanitaria,440940,4479061,,
2024S031625-42536,2024S031625,2024-11-17,4:05:00,Call. Infanta Mercedes / Call. Sor Angela De La Cruz,67,6,Tetuán,http://www.wikidata.org/entity/Q1773540,Q1773540,Colisión Fronto-lateral,Despejado,Turismo,Conductor,De 50 A 54 Años,Desconocido,14,Sin Asistencia Sanitaria,440940,4479061,,
