num_expediente,fecha,hora,localizacion,numero,cod_distrito,distrito,same_as_wikidata_district,tipo_accidente,estado_meteorológico,tipo_vehiculo,same_as_wikidata_tipo_vehiculo,tipo_persona,rango_edad,sexo,same_as_wikidata_sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga
2025S017995,15/02/2025,00:20:00,CALL. VEZA / CALL. SANTA VALENTINA,19,6,Tetuán,hhtps://wikidata.org/entity/Q1773540,Colisión fronto-lateral,Despejado,motorcycle,https://wikidata.org/entity/Q34493,Conductor,De 35 a 39 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,440915,4479700,false,
2025S017995,15/02/2025,00:20:00,CALL. VEZA / CALL. SANTA VALENTINA,19,6,Tetuán,hhtps://wikidata.org/entity/Q1773540,Colisión fronto-lateral,Despejado,motorcycle,https://wikidata.org/entity/Q34493,Pasajero,De 35 a 39 años,female,https://wikidata.org/entity/Q6581072,7,Asistencia sanitaria sólo en el lugar del accidente,440915,4479700,false,
2025S017995,15/02/2025,00:20:00,CALL. VEZA / CALL. SANTA VALENTINA,19,6,Tetuán,hhtps://wikidata.org/entity/Q1773540,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 25 a 29 años,female,https://wikidata.org/entity/Q6581072,7,Asistencia sanitaria sólo en el lugar del accidente,440915,4479700,false,
2025S018015,15/02/2025,02:55:00,"CALL. AYALA, 17",17,4,Salamanca,hhtps://wikidata.org/entity/Q1773521,Alcance,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 30 a 34 años,female,https://wikidata.org/entity/Q6581072,14,Sin asistencia sanitaria,441807,4475468,false,
2025S018015,15/02/2025,02:55:00,"CALL. AYALA, 17",17,4,Salamanca,hhtps://wikidata.org/entity/Q1773521,Alcance,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 40 a 44 años,male,https://wikidata.org/entity/Q6581097,5,Asistencia sanitaria ambulatoria con posterioridad,441807,4475468,false,
2025S018022,15/02/2025,03:30:00,CALL. GRAN VIA / METRO. PLAZA DE ESPAÑA,80,1,Centro,hhtps://wikidata.org/entity/Q1763376,Alcance,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 35 a 39 años,female,https://wikidata.org/entity/Q6581072,,,439725,4475006,false,
2025S018022,15/02/2025,03:30:00,CALL. GRAN VIA / METRO. PLAZA DE ESPAÑA,80,1,Centro,hhtps://wikidata.org/entity/Q1763376,Alcance,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 50 a 54 años,male,https://wikidata.org/entity/Q6581097,,,439725,4475006,false,
2025S018030,15/02/2025,03:05:00,CALL. VALLEHERMOSO / CALL. CEA BERMUDEZ,52,7,Chamberí,hhtps://wikidata.org/entity/Q1763370,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 40 a 44 años,male,https://wikidata.org/entity/Q6581097,,,439934,4476695,false,
2025S018030,15/02/2025,03:05:00,CALL. VALLEHERMOSO / CALL. CEA BERMUDEZ,52,7,Chamberí,hhtps://wikidata.org/entity/Q1763370,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 50 a 54 años,male,https://wikidata.org/entity/Q6581097,,,439934,4476695,false,
2025S018031,15/02/2025,03:10:00,"PASEO. SANTA MARIA DE LA CABEZA, 86",86,2,Arganzuela,hhtps://wikidata.org/entity/Q2000929,Choque contra obstáculo fijo,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 45 a 49 años,male,https://wikidata.org/entity/Q6581097,,,440462,4472205,false,
2025S018039,15/02/2025,06:40:00,CALL. CLARA DEL REY / CALL. PADRE XIFRE,9,5,Chamartín,hhtps://wikidata.org/entity/Q1766348,Choque contra obstáculo fijo,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,442917,4476850,false,
2025S018068,15/02/2025,08:50:00,"CALL. RAMON DE AGUINAGA, 1",1,4,Salamanca,hhtps://wikidata.org/entity/Q1773521,Colisión lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 50 a 54 años,male,https://wikidata.org/entity/Q6581097,,,443559,4475348,false,
2025S018068,15/02/2025,08:50:00,"CALL. RAMON DE AGUINAGA, 1",1,4,Salamanca,hhtps://wikidata.org/entity/Q1773521,Colisión lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,443559,4475348,false,
2025S018079,15/02/2025,10:40:00,"CALL. PICO CEJO, 17",17,13,Puente de Vallecas,hhtps://wikidata.org/entity/Q2003054,Choque contra obstáculo fijo,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,443518,4472308,false,
2025S018079,15/02/2025,10:40:00,"CALL. PICO CEJO, 17",17,13,Puente de Vallecas,hhtps://wikidata.org/entity/Q2003054,Choque contra obstáculo fijo,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,443518,4472308,false,
2025S018081,15/02/2025,10:15:00,CALL. SANTIAGO DE COMPOSTELA / GTA. REALES ACADEMIAS,50,8,Fuencarral-El Pardo,hhtps://wikidata.org/entity/Q656196,Atropello a persona,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 50 a 54 años,female,https://wikidata.org/entity/Q6581072,14,Sin asistencia sanitaria,440253,4481524,false,
2025S018081,15/02/2025,10:15:00,CALL. SANTIAGO DE COMPOSTELA / GTA. REALES ACADEMIAS,50,8,Fuencarral-El Pardo,hhtps://wikidata.org/entity/Q656196,Atropello a persona,Despejado,car,https://wikidata.org/entity/Q1420,Peatón,Más de 74 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,440253,4481524,false,
2025S018109,15/02/2025,11:00:00,CALL. ALCALA / CALL. ALCANTARA,102,4,Salamanca,hhtps://wikidata.org/entity/Q1773521,Choque contra obstáculo fijo,Despejado,van,https://wikidata.org/entity/Q193468,Conductor,De 30 a 34 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,442752,4475167,false,
2025S018110,15/02/2025,12:40:00,CALL. TROMPAS / CALL. PLATILLOS,3,10,Latina,hhtps://wikidata.org/entity/Q794954,Caída,Despejado,motorcycle,https://wikidata.org/entity/Q34493,Conductor,De 45 a 49 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,434752,4469345,false,
2025S018112,15/02/2025,13:20:00,"CALL. ATOCHA, 39",39,1,Centro,hhtps://wikidata.org/entity/Q1763376,Colisión lateral,Despejado,van,https://wikidata.org/entity/Q193468,Conductor,De 40 a 44 años,male,https://wikidata.org/entity/Q6581097,,,440501,4473874,false,
2025S018113,15/02/2025,13:20:00,"CALL. ALCALA, 333",333,15,Ciudad Lineal,hhtps://wikidata.org/entity/Q1763694,Atropello a persona,Despejado,motorcycle,https://wikidata.org/entity/Q34493,Conductor,De 65 a 69 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,444948,4476024,false,
2025S018113,15/02/2025,13:20:00,"CALL. ALCALA, 333",333,15,Ciudad Lineal,hhtps://wikidata.org/entity/Q1763694,Atropello a persona,Despejado,motorcycle,https://wikidata.org/entity/Q34493,Peatón,De 70 a 74 años,female,https://wikidata.org/entity/Q6581072,7,Asistencia sanitaria sólo en el lugar del accidente,444948,4476024,false,
2025S018117,15/02/2025,13:25:00,"AUTOV. M-30, 09XC64",09XC64,3,Retiro,hhtps://wikidata.org/entity/Q2002296,Choque contra obstáculo fijo,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 21 a 24 años,male,https://wikidata.org/entity/Q6581097,,,443415,4472652,false,
2025S018117,15/02/2025,13:25:00,"AUTOV. M-30, 09XC64",09XC64,3,Retiro,hhtps://wikidata.org/entity/Q2002296,Choque contra obstáculo fijo,Despejado,car,https://wikidata.org/entity/Q1420,Pasajero,De 10 a 14 años,male,https://wikidata.org/entity/Q6581097,,,443415,4472652,false,
2025S018117,15/02/2025,13:25:00,"AUTOV. M-30, 09XC64",09XC64,3,Retiro,hhtps://wikidata.org/entity/Q2002296,Choque contra obstáculo fijo,Despejado,car,https://wikidata.org/entity/Q1420,Pasajero,De 50 a 54 años,male,https://wikidata.org/entity/Q6581097,,,443415,4472652,false,
2025S018118,15/02/2025,12:38:00,"AUTOV. M-30, 18XC56",18XC56,9,Moncloa-Aravaca,hhtps://wikidata.org/entity/Q2017682,Colisión fronto-lateral,Se desconoce,motorcycle,https://wikidata.org/entity/Q34493,Conductor,De 21 a 24 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,438650,4474710,false,
2025S018118,15/02/2025,12:38:00,"AUTOV. M-30, 18XC56",18XC56,9,Moncloa-Aravaca,hhtps://wikidata.org/entity/Q2017682,Colisión fronto-lateral,Se desconoce,car,https://wikidata.org/entity/Q1420,Conductor,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,438650,4474710,false,
2025S018126,15/02/2025,04:50:00,AVDA. DAROCA / CALL. LAGO CONSTANZA,1,15,Ciudad Lineal,hhtps://wikidata.org/entity/Q1763694,Alcance,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,445253,4475288,false,
2025S018126,15/02/2025,04:50:00,AVDA. DAROCA / CALL. LAGO CONSTANZA,1,15,Ciudad Lineal,hhtps://wikidata.org/entity/Q1763694,Alcance,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 45 a 49 años,male,https://wikidata.org/entity/Q6581097,,,445253,4475288,true,
2025S018127,15/02/2025,16:34:00,"CALL. HALCON, 28",28,11,Carabanchel,hhtps://wikidata.org/entity/Q1001991,Choque contra obstáculo fijo,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 35 a 39 años,male,https://wikidata.org/entity/Q6581097,,,436955,4471088,false,
2025S018127,15/02/2025,16:34:00,"CALL. HALCON, 28",28,11,Carabanchel,hhtps://wikidata.org/entity/Q1001991,Choque contra obstáculo fijo,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 45 a 49 años,male,https://wikidata.org/entity/Q6581097,,,436955,4471088,false,
2025S018178,15/02/2025,15:50:00,"AUTOV. M-30, 14RT20",14RT20,2,Arganzuela,hhtps://wikidata.org/entity/Q2000929,Choque contra obstáculo fijo,,car,https://wikidata.org/entity/Q1420,Conductor,De 35 a 39 años,male,https://wikidata.org/entity/Q6581097,,,440368,4471840,false,
2025S018179,15/02/2025,20:00:00,"AVDA. CARABANCHEL ALTO, 48",48,11,Carabanchel,hhtps://wikidata.org/entity/Q1001991,Colisión lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 25 a 29 años,female,https://wikidata.org/entity/Q6581072,,,436134,4469295,false,
2025S018179,15/02/2025,20:00:00,"AVDA. CARABANCHEL ALTO, 48",48,11,Carabanchel,hhtps://wikidata.org/entity/Q1001991,Colisión lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 35 a 39 años,female,https://wikidata.org/entity/Q6581072,,,436134,4469295,false,
2025S018180,15/02/2025,19:45:00,"CALL. NICOLASA GOMEZ, 24",24,20,San Blas-Canillejas,hhtps://wikidata.org/entity/Q2001937,Choque contra obstáculo fijo,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 30 a 34 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,447937,4477004,false,
2025S018180,15/02/2025,19:45:00,"CALL. NICOLASA GOMEZ, 24",24,20,San Blas-Canillejas,hhtps://wikidata.org/entity/Q2001937,Choque contra obstáculo fijo,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 55 a 59 años,male,https://wikidata.org/entity/Q6581097,,,447937,4477004,false,
2025S018181,15/02/2025,20:00:00,"AVDA. MENENDEZ PELAYO, 79",79,3,Retiro,hhtps://wikidata.org/entity/Q2002296,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,1,Atención en urgencias sin posterior ingreso,442515,4473434,false,
2025S018182,15/02/2025,19:10:00,AVDA. VALLADOLID / CALL. LOECHES,71,9,Moncloa-Aravaca,hhtps://wikidata.org/entity/Q2017682,Choque contra obstáculo fijo,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 40 a 44 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,437891,4475918,false,
2025S018182,15/02/2025,19:10:00,AVDA. VALLADOLID / CALL. LOECHES,71,9,Moncloa-Aravaca,hhtps://wikidata.org/entity/Q2017682,Choque contra obstáculo fijo,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 60 a 64 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,437891,4475918,true,
2025S018183,15/02/2025,19:35:00,"CALL. CARAMUEL, 21",21,10,Latina,hhtps://wikidata.org/entity/Q794954,Choque contra obstáculo fijo,,car,https://wikidata.org/entity/Q1420,Conductor,De 30 a 34 años,male,https://wikidata.org/entity/Q6581097,,,438339,4473729,false,
2025S018183,15/02/2025,19:35:00,"CALL. CARAMUEL, 21",21,10,Latina,hhtps://wikidata.org/entity/Q794954,Choque contra obstáculo fijo,,car,https://wikidata.org/entity/Q1420,Conductor,De 40 a 44 años,female,https://wikidata.org/entity/Q6581072,,,438339,4473729,false,
2025S018183,15/02/2025,19:35:00,"CALL. CARAMUEL, 21",21,10,Latina,hhtps://wikidata.org/entity/Q794954,Choque contra obstáculo fijo,,car,https://wikidata.org/entity/Q1420,Conductor,De 45 a 49 años,female,https://wikidata.org/entity/Q6581072,,,438339,4473729,false,
2025S018188,15/02/2025,20:00:00,"AVDA. ESPINELA, 3",3,17,Villaverde,hhtps://wikidata.org/entity/Q919536,Colisión fronto-lateral,,car,https://wikidata.org/entity/Q1420,Conductor,De 45 a 49 años,female,https://wikidata.org/entity/Q6581072,,,439777,4466379,false,
2025S018188,15/02/2025,20:00:00,"AVDA. ESPINELA, 3",3,17,Villaverde,hhtps://wikidata.org/entity/Q919536,Colisión fronto-lateral,,car,https://wikidata.org/entity/Q1420,Conductor,Más de 74 años,male,https://wikidata.org/entity/Q6581097,,,439777,4466379,false,
2025S018190,15/02/2025,18:35:00,"CALL. ARTURO SORIA, 333",333,15,Ciudad Lineal,hhtps://wikidata.org/entity/Q1763694,Choque contra obstáculo fijo,Despejado,van,https://wikidata.org/entity/Q193468,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,443520,4481378,false,
2025S018190,15/02/2025,18:35:00,"CALL. ARTURO SORIA, 333",333,15,Ciudad Lineal,hhtps://wikidata.org/entity/Q1763694,Choque contra obstáculo fijo,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,Más de 74 años,male,https://wikidata.org/entity/Q6581097,,,443520,4481378,false,
2025S018202,15/02/2025,20:00:00,"AUTOV. M-30, 32RA00",32RA00,5,Chamartín,hhtps://wikidata.org/entity/Q1766348,Alcance,,car,https://wikidata.org/entity/Q1420,Conductor,De 30 a 34 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,442525,4481660,false,
2025S018202,15/02/2025,20:00:00,"AUTOV. M-30, 32RA00",32RA00,5,Chamartín,hhtps://wikidata.org/entity/Q1766348,Alcance,,car,https://wikidata.org/entity/Q1420,Conductor,De 60 a 64 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,442525,4481660,false,
2025S018202,15/02/2025,20:00:00,"AUTOV. M-30, 32RA00",32RA00,5,Chamartín,hhtps://wikidata.org/entity/Q1766348,Alcance,,car,https://wikidata.org/entity/Q1420,Pasajero,De 55 a 59 años,female,https://wikidata.org/entity/Q6581072,,,442525,4481660,false,
