num_expediente,fecha,hora,localizacion,numero,cod_distrito,distrito,same_as_wikidata_distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,same_as_wikidata_tipo_vehiculo,tipo_persona,rango_edad,sexo,same_as_wikidata_sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga
2025S090036,2025-06-08T00:00:00Z,20:35,"avda. brasilia, 33",33,4,salamanca,https://www.wikidata.org/entity/Q1773521,caida,despejado,motorcycle,https://www.wikidata.org/entity/Q34493,conductor,25-29,woman,https://www.wikidata.org/entity/Q467,1,atención en urgencias sin posterior ingreso,443908,4476905,false,
2025S090042,2025-06-08T00:00:00Z,20:40,call. camino de los vinateros / call. arroyo belincoso,59,14,moratalaz,https://www.wikidata.org/entity/Q2076109,atropello a persona,despejado,motorcycle sport,https://www.wikidata.org/entity/Q328716,conductor,18-20,man,https://www.wikidata.org/entity/Q8441,7,asistencia sanitaria sólo en el lugar del accidente,444627,4473518,false,
2025S090042,2025-06-08T00:00:00Z,20:40,call. camino de los vinateros / call. arroyo belincoso,59,14,moratalaz,https://www.wikidata.org/entity/Q2076109,atropello a persona,despejado,motorcycle sport,https://www.wikidata.org/entity/Q328716,peaton,70-74,woman,https://www.wikidata.org/entity/Q467,3,ingreso superior a 24 horas,444627,4473518,false,
2025S090060,2025-06-08T00:00:00Z,21:10,"cmno. valderribas, 24",24,13,puente de vallecas,https://www.wikidata.org/entity/Q2003054,caida,despejado,bicycle,https://www.wikidata.org/entity/Q11442,conductor,40-44,man,https://www.wikidata.org/entity/Q8441,1,atención en urgencias sin posterior ingreso,444259,4472028,false,
2025S090081,2025-06-08T00:00:00Z,23:20,"call. monte aya, 25",25,18,villa de vallecas,https://www.wikidata.org/entity/Q1947988,colision multiple,,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,30-34,woman,https://www.wikidata.org/entity/Q467,,,447199,4469707,false,
2025S090081,2025-06-08T00:00:00Z,23:20,"call. monte aya, 25",25,18,villa de vallecas,https://www.wikidata.org/entity/Q1947988,colision multiple,,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,desconocido,anonymous,https://www.wikidata.org/entity/Q4233718,,,447199,4469707,false,
2025S090114,2025-06-08T00:00:00Z,23:05,call. joaquin turina / cmno. cruces,41,11,carabanchel,https://www.wikidata.org/entity/Q1001991,caida,despejado,motorcycle sport,https://www.wikidata.org/entity/Q328716,conductor,25-29,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,435661,4469339,false,
2025S090114,2025-06-08T00:00:00Z,23:05,call. joaquin turina / cmno. cruces,41,11,carabanchel,https://www.wikidata.org/entity/Q1001991,caida,despejado,motorcycle sport,https://www.wikidata.org/entity/Q328716,pasajero,25-29,woman,https://www.wikidata.org/entity/Q467,,,435661,4469339,false,
2025S090138,2025-06-08T00:00:00Z,14:00,"autov. m-607, +01700s",+01700S,8,fuencarral-el pardo,https://www.wikidata.org/entity/Q656196,colision frontal,despejado,bicycle,https://www.wikidata.org/entity/Q11442,conductor,45-49,man,https://www.wikidata.org/entity/Q8441,7,asistencia sanitaria sólo en el lugar del accidente,440854,4488081,false,
2025S090138,2025-06-08T00:00:00Z,14:00,"autov. m-607, +01700s",+01700S,8,fuencarral-el pardo,https://www.wikidata.org/entity/Q656196,colision frontal,despejado,panel van,https://www.wikidata.org/entity/Q357884,conductor,25-29,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,440854,4488081,false,
2025S090138,2025-06-08T00:00:00Z,14:00,"autov. m-607, +01700s",+01700S,8,fuencarral-el pardo,https://www.wikidata.org/entity/Q656196,colision frontal,despejado,panel van,https://www.wikidata.org/entity/Q357884,peaton,50-54,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,440854,4488081,false,
2025S090110,2025-07-08T00:00:00Z,02:45,paseo. ruperto chapi / paseo. camoens y valero,0,9,moncloa-aravaca,https://www.wikidata.org/entity/Q2017682,choque contra obstaculo fijo,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,18-20,woman,https://www.wikidata.org/entity/Q467,,,438273,4476044,true,
2025S090115,2025-07-08T00:00:00Z,01:15,"plaza. emperador carlos v, 10",10,1,centro,https://www.wikidata.org/entity/Q1763376,colision fronto-lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,21-24,woman,https://www.wikidata.org/entity/Q467,,,441257,4473351,false,
2025S090115,2025-07-08T00:00:00Z,01:15,"plaza. emperador carlos v, 10",10,1,centro,https://www.wikidata.org/entity/Q1763376,colision fronto-lateral,despejado,electric scooter,https://www.wikidata.org/entity/Q1327012,conductor,21-24,man,https://www.wikidata.org/entity/Q8441,,,441257,4473351,false,
2025S090116,2025-07-08T00:00:00Z,00:55,call. general ricardos / call. blasa perez,124,11,carabanchel,https://www.wikidata.org/entity/Q1001991,colision fronto-lateral,despejado,motorcycle,https://www.wikidata.org/entity/Q34493,conductor,25-29,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,438321,4471505,false,
2025S090116,2025-07-08T00:00:00Z,00:55,call. general ricardos / call. blasa perez,124,11,carabanchel,https://www.wikidata.org/entity/Q1001991,colision fronto-lateral,despejado,motorcycle,https://www.wikidata.org/entity/Q34493,pasajero,35-39,woman,https://www.wikidata.org/entity/Q467,7,asistencia sanitaria sólo en el lugar del accidente,438321,4471505,false,
2025S090116,2025-07-08T00:00:00Z,00:55,call. general ricardos / call. blasa perez,124,11,carabanchel,https://www.wikidata.org/entity/Q1001991,colision fronto-lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,35-39,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,438321,4471505,false,
2025S090145,2025-07-08T00:00:00Z,08:15,"call. sallaberry, 2",2,11,carabanchel,https://www.wikidata.org/entity/Q1001991,caida,despejado,electric scooter,https://www.wikidata.org/entity/Q1327012,conductor,45-49,man,https://www.wikidata.org/entity/Q8441,1,atención en urgencias sin posterior ingreso,438842,4471828,false,
2025S090156,2025-07-08T00:00:00Z,08:02,call. maria reiche / avda. manuel fraga iribarne,10,16,hortaleza,https://www.wikidata.org/entity/Q1928529,colision fronto-lateral,despejado,panel van,https://www.wikidata.org/entity/Q357884,conductor,50-54,man,https://www.wikidata.org/entity/Q8441,,,448422,4482068,false,
2025S090156,2025-07-08T00:00:00Z,08:02,call. maria reiche / avda. manuel fraga iribarne,10,16,hortaleza,https://www.wikidata.org/entity/Q1928529,colision fronto-lateral,despejado,off-road vehicle,https://www.wikidata.org/entity/Q946596,conductor,40-44,man,https://www.wikidata.org/entity/Q8441,,,448422,4482068,false,
2025S090159,2025-07-08T00:00:00Z,08:15,"call. bernedo, 3",3,20,san blas-canillejas,https://www.wikidata.org/entity/Q2001937,colision lateral,despejado,tractocamion,,conductor,30-34,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,450484,4477692,false,
2025S090159,2025-07-08T00:00:00Z,08:15,"call. bernedo, 3",3,20,san blas-canillejas,https://www.wikidata.org/entity/Q2001937,colision lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,desconocido,anonymous,https://www.wikidata.org/entity/Q4233718,,,450484,4477692,false,
2025S090160,2025-07-08T00:00:00Z,08:00,plaza. lima / paseo. castellana,0,5,chamartin,https://www.wikidata.org/entity/Q1766348,colision fronto-lateral,despejado,motorcycle sport,https://www.wikidata.org/entity/Q328716,conductor,60-64,man,https://www.wikidata.org/entity/Q8441,6,asistencia sanitaria inmediata en centro de salud o mutua,441440,4478209,false,
2025S090160,2025-07-08T00:00:00Z,08:00,plaza. lima / paseo. castellana,0,5,chamartin,https://www.wikidata.org/entity/Q1766348,colision fronto-lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,65-69,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,441440,4478209,false,
2025S090162,2025-07-08T00:00:00Z,09:27,call. cristo de la victoria / call. isidra jimenez,181,12,usera,https://www.wikidata.org/entity/Q953368,colision frontal,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,35-39,woman,https://www.wikidata.org/entity/Q467,14,sin asistencia sanitaria,440098,4470096,false,
2025S090162,2025-07-08T00:00:00Z,09:27,call. cristo de la victoria / call. isidra jimenez,181,12,usera,https://www.wikidata.org/entity/Q953368,colision frontal,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,40-44,man,https://www.wikidata.org/entity/Q8441,7,asistencia sanitaria sólo en el lugar del accidente,440098,4470096,false,
2025S090170,2025-07-08T00:00:00Z,10:05,avda. real de pinto / call. san jenaro,82,17,villaverde,https://www.wikidata.org/entity/Q919536,caida,despejado,motorcycle sport,https://www.wikidata.org/entity/Q328716,conductor,35-39,man,https://www.wikidata.org/entity/Q8441,7,asistencia sanitaria sólo en el lugar del accidente,439978,4465871,false,
2025S090172,2025-07-08T00:00:00Z,10:15,"call. caidos de la division azul, 12",12,5,chamartin,https://www.wikidata.org/entity/Q1766348,alcance,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,35-39,man,https://www.wikidata.org/entity/Q8441,,,442762,4479847,false,
2025S090172,2025-07-08T00:00:00Z,10:15,"call. caidos de la division azul, 12",12,5,chamartin,https://www.wikidata.org/entity/Q1766348,alcance,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,45-49,woman,https://www.wikidata.org/entity/Q467,,,442762,4479847,false,
2025S090172,2025-07-08T00:00:00Z,10:15,"call. caidos de la division azul, 12",12,5,chamartin,https://www.wikidata.org/entity/Q1766348,alcance,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,pasajero,40-44,man,https://www.wikidata.org/entity/Q8441,,,442762,4479847,false,
2025S090186,2025-07-08T00:00:00Z,08:10,call. mendez alvaro / avda. entrevias,95,13,puente de vallecas,https://www.wikidata.org/entity/Q2003054,colision lateral,despejado,bus,https://www.wikidata.org/entity/Q5638,conductor,45-49,man,https://www.wikidata.org/entity/Q8441,,,442684,4471451,false,
2025S090186,2025-07-08T00:00:00Z,08:10,call. mendez alvaro / avda. entrevias,95,13,puente de vallecas,https://www.wikidata.org/entity/Q2003054,colision lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,55-59,man,https://www.wikidata.org/entity/Q8441,,,442684,4471451,false,
2025S090193,2025-07-08T00:00:00Z,09:40,san bernardo - jeronimo de la quintana,114,7,chamberi,https://www.wikidata.org/entity/Q1763370,colision fronto-lateral,despejado,bicycle,https://www.wikidata.org/entity/Q11442,conductor,18-20,woman,https://www.wikidata.org/entity/Q467,7,asistencia sanitaria sólo en el lugar del accidente,440190,4475882,false,
2025S090193,2025-07-08T00:00:00Z,09:40,san bernardo - jeronimo de la quintana,114,7,chamberi,https://www.wikidata.org/entity/Q1763370,colision fronto-lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,45-49,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,440190,4475882,false,
2025S090194,2025-07-08T00:00:00Z,09:30,call. fuente carrantona / call. arroyo fontarron,1,14,moratalaz,https://www.wikidata.org/entity/Q2076109,alcance,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,21-24,woman,https://www.wikidata.org/entity/Q467,,,445744,4471903,false,
2025S090194,2025-07-08T00:00:00Z,09:30,call. fuente carrantona / call. arroyo fontarron,1,14,moratalaz,https://www.wikidata.org/entity/Q2076109,alcance,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,40-44,man,https://www.wikidata.org/entity/Q8441,,,445744,4471903,false,
2025S090197,2025-07-08T00:00:00Z,10:47,"call. cartagena, 35",35,4,salamanca,https://www.wikidata.org/entity/Q1773521,atropello a persona,despejado,truck,https://www.wikidata.org/entity/Q43193,conductor,21-24,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,443140,4476186,false,
2025S090197,2025-07-08T00:00:00Z,10:47,"call. cartagena, 35",35,4,salamanca,https://www.wikidata.org/entity/Q1773521,atropello a persona,despejado,truck,https://www.wikidata.org/entity/Q43193,pasajero,21-24,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,443140,4476186,false,
2025S090197,2025-07-08T00:00:00Z,10:47,"call. cartagena, 35",35,4,salamanca,https://www.wikidata.org/entity/Q1773521,atropello a persona,despejado,truck,https://www.wikidata.org/entity/Q43193,peaton,70-74,woman,https://www.wikidata.org/entity/Q467,1,atención en urgencias sin posterior ingreso,443140,4476186,false,
2025S090206,2025-07-08T00:00:00Z,11:56,call. alfonso xii / call. academia,32,3,retiro,https://www.wikidata.org/entity/Q2002296,caida,despejado,motorcycle,https://www.wikidata.org/entity/Q34493,conductor,35-39,man,https://www.wikidata.org/entity/Q8441,1,atención en urgencias sin posterior ingreso,441550,4473998,false,
2025S090207,2025-07-08T00:00:00Z,09:40,call. rocinante / call. alonso quijano,15,8,fuencarral-el pardo,https://www.wikidata.org/entity/Q656196,caida,despejado,motorcycle sport,https://www.wikidata.org/entity/Q328716,conductor,45-49,man,https://www.wikidata.org/entity/Q8441,6,asistencia sanitaria inmediata en centro de salud o mutua,441274,4483705,false,
2025S090208,2025-07-08T00:00:00Z,13:10,call. francisco silvela / gta. lopez de hoyos,124,5,chamartin,https://www.wikidata.org/entity/Q1766348,colision fronto-lateral,despejado,truck,https://www.wikidata.org/entity/Q43193,conductor,30-34,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,442313,4476845,false,
2025S090208,2025-07-08T00:00:00Z,13:10,call. francisco silvela / gta. lopez de hoyos,124,5,chamartin,https://www.wikidata.org/entity/Q1766348,colision fronto-lateral,despejado,motorcycle,https://www.wikidata.org/entity/Q34493,conductor,35-39,man,https://www.wikidata.org/entity/Q8441,7,asistencia sanitaria sólo en el lugar del accidente,442313,4476845,false,
2025S090212,2025-07-08T00:00:00Z,13:30,"call. ilusion, 12",12,19,vicalvaro,https://www.wikidata.org/entity/Q589403,colision fronto-lateral,despejado,panel van,https://www.wikidata.org/entity/Q357884,conductor,45-49,man,https://www.wikidata.org/entity/Q8441,,,452780,4472765,false,
2025S090212,2025-07-08T00:00:00Z,13:30,"call. ilusion, 12",12,19,vicalvaro,https://www.wikidata.org/entity/Q589403,colision fronto-lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,35-39,man,https://www.wikidata.org/entity/Q8441,,,452780,4472765,false,
2025S090213,2025-07-08T00:00:00Z,13:35,"call. castrillo de aza, 1",1,18,villa de vallecas,https://www.wikidata.org/entity/Q1947988,atropello a persona,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,50-54,woman,https://www.wikidata.org/entity/Q467,14,sin asistencia sanitaria,448460,4470741,false,
2025S090213,2025-07-08T00:00:00Z,13:35,"call. castrillo de aza, 1",1,18,villa de vallecas,https://www.wikidata.org/entity/Q1947988,atropello a persona,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,peaton,21-24,woman,https://www.wikidata.org/entity/Q467,7,asistencia sanitaria sólo en el lugar del accidente,448460,4470741,false,
2025S090214,2025-07-08T00:00:00Z,15:15,call. aquitania / call. rimini,38,20,san blas-canillejas,https://www.wikidata.org/entity/Q2001937,otro,despejado,bicycle,https://www.wikidata.org/entity/Q11442,conductor,30-34,woman,https://www.wikidata.org/entity/Q467,7,asistencia sanitaria sólo en el lugar del accidente,447924,4474564,false,
2025S090214,2025-07-08T00:00:00Z,15:15,call. aquitania / call. rimini,38,20,san blas-canillejas,https://www.wikidata.org/entity/Q2001937,otro,despejado,panel van,https://www.wikidata.org/entity/Q357884,conductor,55-59,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,447924,4474564,false,
2025S090216,2025-07-08T00:00:00Z,15:15,call. ocaña / call. ocaña,95,10,latina,https://www.wikidata.org/entity/Q794954,colision fronto-lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,55-59,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,436069,4470815,false,
2025S090216,2025-07-08T00:00:00Z,15:15,call. ocaña / call. ocaña,95,10,latina,https://www.wikidata.org/entity/Q794954,colision fronto-lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,60-64,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,436069,4470815,false,
2025S090218,2025-07-08T00:00:00Z,17:00,gta. rio urubamba / via de los poblados,0,16,hortaleza,https://www.wikidata.org/entity/Q1928529,colision fronto-lateral,despejado,panel van,https://www.wikidata.org/entity/Q357884,conductor,25-29,man,https://www.wikidata.org/entity/Q8441,,,446785,4479992,false,
2025S090218,2025-07-08T00:00:00Z,17:00,gta. rio urubamba / via de los poblados,0,16,hortaleza,https://www.wikidata.org/entity/Q1928529,colision fronto-lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,30-34,man,https://www.wikidata.org/entity/Q8441,,,446785,4479992,false,
2025S090219,2025-07-08T00:00:00Z,16:40,call. alfonso xii / pta. felipe iv,28,3,retiro,https://www.wikidata.org/entity/Q2002296,caida,despejado,electric scooter,https://www.wikidata.org/entity/Q1327012,conductor,55-59,woman,https://www.wikidata.org/entity/Q467,7,asistencia sanitaria sólo en el lugar del accidente,441536,4474076,false,
2025S090220,2025-07-08T00:00:00Z,15:30,call. juan del risco / call. los molinos,11,6,tetuan,https://www.wikidata.org/entity/Q1773540,otro,,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,35-39,man,https://www.wikidata.org/entity/Q8441,,,440381,4478815,false,
2025S090220,2025-07-08T00:00:00Z,15:30,call. juan del risco / call. los molinos,11,6,tetuan,https://www.wikidata.org/entity/Q1773540,otro,,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,50-54,woman,https://www.wikidata.org/entity/Q467,,,440381,4478815,false,
2025S090222,2025-07-08T00:00:00Z,15:00,"autov. a-2, +00500e",+00500E,15,ciudad lineal,https://www.wikidata.org/entity/Q1763694,alcance,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,18-20,woman,https://www.wikidata.org/entity/Q467,14,sin asistencia sanitaria,444611,4477622,false,
2025S090222,2025-07-08T00:00:00Z,15:00,"autov. a-2, +00500e",+00500E,15,ciudad lineal,https://www.wikidata.org/entity/Q1763694,alcance,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,55-59,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,444611,4477622,false,
2025S090222,2025-07-08T00:00:00Z,15:00,"autov. a-2, +00500e",+00500E,15,ciudad lineal,https://www.wikidata.org/entity/Q1763694,alcance,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,pasajero,21-24,woman,https://www.wikidata.org/entity/Q467,7,asistencia sanitaria sólo en el lugar del accidente,444611,4477622,false,
2025S090222,2025-07-08T00:00:00Z,15:00,"autov. a-2, +00500e",+00500E,15,ciudad lineal,https://www.wikidata.org/entity/Q1763694,alcance,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,pasajero,21-24,woman,https://www.wikidata.org/entity/Q467,14,sin asistencia sanitaria,444611,4477622,false,
2025S090225,2025-07-08T00:00:00Z,17:30,call. isidra jimenez / call. miramadrid,45,12,usera,https://www.wikidata.org/entity/Q953368,colision fronto-lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,40-44,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,440061,4470332,false,
2025S090225,2025-07-08T00:00:00Z,17:30,call. isidra jimenez / call. miramadrid,45,12,usera,https://www.wikidata.org/entity/Q953368,colision fronto-lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,60-64,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,440061,4470332,false,
2025S090232,2025-07-08T00:00:00Z,18:00,call. hermanos garcia noblejas / call. francisco largo caballero,158,15,ciudad lineal,https://www.wikidata.org/entity/Q1763694,colision frontal,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,60-64,woman,https://www.wikidata.org/entity/Q467,14,sin asistencia sanitaria,446682,4475118,false,
2025S090232,2025-07-08T00:00:00Z,18:00,call. hermanos garcia noblejas / call. francisco largo caballero,158,15,ciudad lineal,https://www.wikidata.org/entity/Q1763694,colision frontal,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,pasajero,55-59,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,446682,4475118,false,
2025S090232,2025-07-08T00:00:00Z,18:00,call. hermanos garcia noblejas / call. francisco largo caballero,158,15,ciudad lineal,https://www.wikidata.org/entity/Q1763694,colision frontal,despejado,electric scooter,https://www.wikidata.org/entity/Q1327012,conductor,18-20,man,https://www.wikidata.org/entity/Q8441,1,atención en urgencias sin posterior ingreso,446682,4475118,false,
2025S090236,2025-07-08T00:00:00Z,18:10,call. gonzalez davila / call. gamonal,22,18,villa de vallecas,https://www.wikidata.org/entity/Q1947988,colision multiple,despejado,panel van,https://www.wikidata.org/entity/Q357884,conductor,45-49,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,445808,4469551,false,
2025S090236,2025-07-08T00:00:00Z,18:10,call. gonzalez davila / call. gamonal,22,18,villa de vallecas,https://www.wikidata.org/entity/Q1947988,colision multiple,despejado,motorcycle,https://www.wikidata.org/entity/Q34493,conductor,25-29,man,https://www.wikidata.org/entity/Q8441,2,ingreso inferior o igual a 24 horas,445808,4469551,false,
2025S090236,2025-07-08T00:00:00Z,18:10,call. gonzalez davila / call. gamonal,22,18,villa de vallecas,https://www.wikidata.org/entity/Q1947988,colision multiple,despejado,motorcycle,https://www.wikidata.org/entity/Q34493,pasajero,21-24,woman,https://www.wikidata.org/entity/Q467,7,asistencia sanitaria sólo en el lugar del accidente,445808,4469551,false,
2025S090236,2025-07-08T00:00:00Z,18:10,call. gonzalez davila / call. gamonal,22,18,villa de vallecas,https://www.wikidata.org/entity/Q1947988,colision multiple,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,35-39,woman,https://www.wikidata.org/entity/Q467,14,sin asistencia sanitaria,445808,4469551,false,
2025S090237,2025-07-08T00:00:00Z,18:50,ctra. villaverde a vallecas / avenida villa de vallecas,230,18,villa de vallecas,https://www.wikidata.org/entity/Q1947988,colision lateral,despejado,motorcycle,https://www.wikidata.org/entity/Q34493,conductor,55-59,man,https://www.wikidata.org/entity/Q8441,1,atención en urgencias sin posterior ingreso,444367,4468677,false,
2025S090237,2025-07-08T00:00:00Z,18:50,ctra. villaverde a vallecas / avenida villa de vallecas,230,18,villa de vallecas,https://www.wikidata.org/entity/Q1947988,colision lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,55-59,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,444367,4468677,false,
2025S090240,2025-07-08T00:00:00Z,19:00,call. arganda / call. baños de montemayor,33,2,arganzuela,https://www.wikidata.org/entity/Q2000929,colision frontal,despejado,motorcycle,https://www.wikidata.org/entity/Q34493,conductor,25-29,man,https://www.wikidata.org/entity/Q8441,2,ingreso inferior o igual a 24 horas,440212,4472142,false,
2025S090240,2025-07-08T00:00:00Z,19:00,call. arganda / call. baños de montemayor,33,2,arganzuela,https://www.wikidata.org/entity/Q2000929,colision frontal,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,35-39,woman,https://www.wikidata.org/entity/Q467,14,sin asistencia sanitaria,440212,4472142,false,
2025S090244,2025-07-08T00:00:00Z,16:44,"call. alto del esparragal, 34",34,19,vicalvaro,https://www.wikidata.org/entity/Q589403,solo salida de la via,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,50-54,woman,https://www.wikidata.org/entity/Q467,,,452529,4471977,false,
2025S090246,2025-07-08T00:00:00Z,18:10,call. matilde gayo / call. antonio lopez,2,12,usera,https://www.wikidata.org/entity/Q953368,colision fronto-lateral,,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,25-29,man,https://www.wikidata.org/entity/Q8441,,,440408,4471326,false,
2025S090246,2025-07-08T00:00:00Z,18:10,call. matilde gayo / call. antonio lopez,2,12,usera,https://www.wikidata.org/entity/Q953368,colision fronto-lateral,,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,más74,man,https://www.wikidata.org/entity/Q8441,,,440408,4471326,false,
2025S090266,2025-07-08T00:00:00Z,18:45,"call. puerto de balbaran, 43",43,13,puente de vallecas,https://www.wikidata.org/entity/Q2003054,atropello a persona,,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,50-54,woman,https://www.wikidata.org/entity/Q467,,,443288,4470390,false,
2025S090266,2025-07-08T00:00:00Z,18:45,"call. puerto de balbaran, 43",43,13,puente de vallecas,https://www.wikidata.org/entity/Q2003054,atropello a persona,,passenger car,https://www.wikidata.org/entity/Q1144312,pasajero,45-49,woman,https://www.wikidata.org/entity/Q467,,,443288,4470390,false,
2025S090266,2025-07-08T00:00:00Z,18:45,"call. puerto de balbaran, 43",43,13,puente de vallecas,https://www.wikidata.org/entity/Q2003054,atropello a persona,,passenger car,https://www.wikidata.org/entity/Q1144312,peaton,desconocido,anonymous,https://www.wikidata.org/entity/Q4233718,,,443288,4470390,false,
2025S090278,2025-07-08T00:00:00Z,20:12,"autov. m-30, 03nc09",03NC09,5,chamartin,https://www.wikidata.org/entity/Q1766348,alcance,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,21-24,woman,https://www.wikidata.org/entity/Q467,14,sin asistencia sanitaria,443672,4478833,false,
2025S090278,2025-07-08T00:00:00Z,20:12,"autov. m-30, 03nc09",03NC09,5,chamartin,https://www.wikidata.org/entity/Q1766348,alcance,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,45-49,woman,https://www.wikidata.org/entity/Q467,7,asistencia sanitaria sólo en el lugar del accidente,443672,4478833,false,
2025S090278,2025-07-08T00:00:00Z,20:12,"autov. m-30, 03nc09",03NC09,5,chamartin,https://www.wikidata.org/entity/Q1766348,alcance,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,pasajero,21-24,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,443672,4478833,false,
2025S090305,2025-07-08T00:00:00Z,20:28,call. logrosan / avda. aviacion,8,10,latina,https://www.wikidata.org/entity/Q794954,colision lateral,,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,60-64,man,https://www.wikidata.org/entity/Q8441,,,433879,4469714,false,
2025S090305,2025-07-08T00:00:00Z,20:28,call. logrosan / avda. aviacion,8,10,latina,https://www.wikidata.org/entity/Q794954,colision lateral,,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,desconocido,anonymous,https://www.wikidata.org/entity/Q4233718,,,433879,4469714,false,
2025S090305,2025-07-08T00:00:00Z,20:28,call. logrosan / avda. aviacion,8,10,latina,https://www.wikidata.org/entity/Q794954,colision lateral,,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,más74,man,https://www.wikidata.org/entity/Q8441,,,433879,4469714,false,
2025S090310,2025-07-08T00:00:00Z,20:40,plaza. encuentro / avda. moratalaz,2,14,moratalaz,https://www.wikidata.org/entity/Q2076109,colision fronto-lateral,despejado,bicycle,https://www.wikidata.org/entity/Q11442,conductor,35-39,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,444754,4473006,false,
2025S090310,2025-07-08T00:00:00Z,20:40,plaza. encuentro / avda. moratalaz,2,14,moratalaz,https://www.wikidata.org/entity/Q2076109,colision fronto-lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,55-59,man,https://www.wikidata.org/entity/Q8441,,,444754,4473006,false,
