Year,No2_Value,Tipo territorio,Value
2018,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Getafe,Hauteroche,33.0
2018,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Collado Villalba,Hauteroche,27.0
2018,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Algete,Hauteroche,16.0
2018,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Valdemoro,Hauteroche,23.0
2018,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Guadalix de la Sierra,Hauteroche,11.0
2018,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Legan茅s,Hauteroche,35.0
2018,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Arganda del Rey,Hauteroche,19.0
2018,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en San Sebasti谩n de los Reyes,Hauteroche,-
2018,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Aranjuez,Hauteroche,15.0
2018,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Colmenar Viejo,Hauteroche,23.0
2018,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Alcorc贸n,Hauteroche,29.0
2018,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en las Rozas de Madrid (Las),Hauteroche,-
2018,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Alcobendas,Hauteroche,27.0
2018,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Fuenlabrada,Hauteroche,34.0
2018,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Alcal谩 de Henares,Hauteroche,28.0
2018,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Pozuelo de Alarc贸n,Hauteroche,-
2018,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Villarejo de Salvan茅s,Hauteroche,15.0
2018,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Torrej贸n de Ardoz,Hauteroche,25.0
2018,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Orusco,Hauteroche,5.0
2018,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en M贸stoles,Hauteroche,27.0
2018,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Atazar El,Hauteroche,4.0
2018,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Villa del Prado,Hauteroche,10.0
2019,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en San Mart铆n de Valdeiglesias,Hauteroche,7.0
2019,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Rivas-Vaciamadrid,Hauteroche,29.0
2019,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Getafe,Hauteroche,33.0
2019,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Algete,Hauteroche,16.0
2019,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Guadalix de la Sierra,Hauteroche,11.0
2019,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Arganda del Rey,Hauteroche,18.0
2019,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Aranjuez,Hauteroche,16.0
2019,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Alcorc贸n,Hauteroche,30.0
2019,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Alcobendas,Hauteroche,27.0
2019,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Alcal谩 de Henares,Hauteroche,28.0
2019,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Villarejo de Salvan茅s,Hauteroche,15.0
2019,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Orusco,Hauteroche,5.0
2019,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Atazar El,Hauteroche,4.0
2019,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Villa del Prado,Hauteroche,8.0
2019,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Puerto de Cotos,Hauteroche,3.0
2019,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Valdemoro,Hauteroche,22.0
2019,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en San Sebasti谩n de los Reyes,Hauteroche,-
2019,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en las Rozas de Madrid (Las),Hauteroche,-
2019,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Pozuelo de Alarc贸n,Hauteroche,-
2019,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en M贸stoles,Hauteroche,26.0
2019,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Majadahonda,Hauteroche,22.0
2019,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Legan茅s,Hauteroche,35.0
2019,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Fuenlabrada,Hauteroche,33.0
2019,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Coslada,Hauteroche,39.0
2019,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Colmenar Viejo,Hauteroche,23.0
2019,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Collado Villalba,Hauteroche,27.0
2019,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Parla,Hauteroche,-
2019,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Torrej贸n de Ardoz,Hauteroche,29.0
2020,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en San Mart铆n de Valdeiglesias,Hauteroche,6.0
2020,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Puerto de Cotos,Hauteroche,2.0
2020,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Villa del Prado,Hauteroche,7.0
2020,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Atazar El,Hauteroche,4.0
2020,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Orusco,Hauteroche,5.0
2020,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Villarejo de Salvan茅s,Hauteroche,13.0
2020,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Alcal谩 de Henares,Hauteroche,25.0
2020,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Alcobendas,Hauteroche,22.0
2020,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Alcorc贸n,Hauteroche,21.0
2020,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Aranjuez,Hauteroche,12.0
2020,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Arganda del Rey,Hauteroche,17.0
2020,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Guadalix de la Sierra,Hauteroche,10.0
2020,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Algete,Hauteroche,13.0
2020,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Getafe,Hauteroche,26.0
2020,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Rivas-Vaciamadrid,Hauteroche,23.0
2020,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Torrej贸n de Ardoz,Hauteroche,23.0
2020,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Collado Villalba,Hauteroche,24.0
2020,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Colmenar Viejo,Hauteroche,16.0
2020,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Coslada,Hauteroche,28.0
2020,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Fuenlabrada,Hauteroche,23.0
2020,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Legan茅s,Hauteroche,30.0
2020,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Majadahonda,Hauteroche,18.0
2020,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en M贸stoles,Hauteroche,22.0
2020,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Pozuelo de Alarc贸n,Hauteroche,-
2020,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en las Rozas de Madrid (Las),Hauteroche,-
2020,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en San Sebasti谩n de los Reyes,Hauteroche,-
2020,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Valdemoro,Hauteroche,18.0
2020,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Parla,Hauteroche,-
2021,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en San Mart铆n de Valdeiglesias,Hauteroche,6.0
2021,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Puerto de Cotos,Hauteroche,2.0
2021,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Villa del Prado,Hauteroche,5.0
2021,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Atazar El,Hauteroche,3.0
2021,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Orusco,Hauteroche,5.0
2021,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Villarejo de Salvan茅s,Hauteroche,13.0
2021,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Alcal谩 de Henares,Hauteroche,24.0
2021,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Alcobendas,Hauteroche,22.0
2021,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Alcorc贸n,Hauteroche,23.0
2021,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Aranjuez,Hauteroche,12.0
2021,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Arganda del Rey,Hauteroche,18.0
2021,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Guadalix de la Sierra,Hauteroche,9.0
2021,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Algete,Hauteroche,12.0
2021,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Getafe,Hauteroche,28.0
2021,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Rivas-Vaciamadrid,Hauteroche,25.0
2021,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Torrej贸n de Ardoz,Hauteroche,23.0
2021,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Collado Villalba,Hauteroche,23.0
2021,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Colmenar Viejo,Hauteroche,17.0
2021,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Coslada,Hauteroche,29.0
2021,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Fuenlabrada,Hauteroche,24.0
2021,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Legan茅s,Hauteroche,32.0
2021,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Majadahonda,Hauteroche,19.0
2021,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en M贸stoles,Hauteroche,24.0
2021,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Pozuelo de Alarc贸n,Hauteroche,-
2021,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en las Rozas de Madrid (Las),Hauteroche,-
2021,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en San Sebasti谩n de los Reyes,Hauteroche,-
2021,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Valdemoro,Hauteroche,20.0
2021,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Parla,Hauteroche,-
2022,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en San Mart铆n de Valdeiglesias,Hauteroche,6.0
2022,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Puerto de Cotos,Hauteroche,2.0
2022,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Villa del Prado,Hauteroche,5.0
2022,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Atazar El,Hauteroche,4.0
2022,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Orusco,Hauteroche,6.0
2022,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Villarejo de Salvan茅s,Hauteroche,12.0
2022,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Alcal谩 de Henares,Hauteroche,25.0
2022,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Alcobendas,Hauteroche,21.0
2022,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Alcorc贸n,Hauteroche,17.0
2022,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Aranjuez,Hauteroche,13.0
2022,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Arganda del Rey,Hauteroche,18.0
2022,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Guadalix de la Sierra,Hauteroche,9.0
2022,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Algete,Hauteroche,12.0
2022,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Getafe,Hauteroche,29.0
2022,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Rivas-Vaciamadrid,Hauteroche,24.0
2022,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Torrej贸n de Ardoz,Hauteroche,21.0
2022,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Collado Villalba,Hauteroche,23.0
2022,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Colmenar Viejo,Hauteroche,17.0
2022,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Coslada,Hauteroche,29.0
2022,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Fuenlabrada,Hauteroche,25.0
2022,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Legan茅s,Hauteroche,32.0
2022,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Majadahonda,Hauteroche,18.0
2022,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en M贸stoles,Hauteroche,24.0
2022,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Pozuelo de Alarc贸n,Hauteroche,-
2022,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en las Rozas de Madrid (Las),Hauteroche,-
2022,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en San Sebasti谩n de los Reyes,Hauteroche,-
2022,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Valdemoro,Hauteroche,19.0
2022,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Parla,Hauteroche,-
2023,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Rivas-Vaciamadrid,Hauteroche,22.0
2023,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en San Mart铆n de Valdeiglesias,Hauteroche,5.0
2023,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Parla,Hauteroche,-
2023,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Villa del Prado,Hauteroche,5.0
2023,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Atazar El,Hauteroche,3.0
2023,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Orusco,Hauteroche,7.0
2023,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Villarejo de Salvan茅s,Hauteroche,12.0
2023,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Alcal谩 de Henares,Hauteroche,25.0
2023,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Alcobendas,Hauteroche,21.0
2023,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Alcorc贸n,Hauteroche,26.0
2023,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Aranjuez,Hauteroche,13.0
2023,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Arganda del Rey,Hauteroche,17.0
2023,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Guadalix de la Sierra,Hauteroche,8.0
2023,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Algete,Hauteroche,12.0
2023,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Getafe,Hauteroche,29.0
2023,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Torrej贸n de Ardoz,Hauteroche,20.0
2023,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Collado Villalba,Hauteroche,22.0
2023,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Colmenar Viejo,Hauteroche,16.0
2023,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Coslada,Hauteroche,28.0
2023,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Fuenlabrada,Hauteroche,25.0
2023,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Legan茅s,Hauteroche,31.0
2023,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Majadahonda,Hauteroche,18.0
2023,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en M贸stoles,Hauteroche,24.0
2023,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Pozuelo de Alarc贸n,Hauteroche,-
2023,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en las Rozas de Madrid (Las),Hauteroche,-
2023,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en San Sebasti谩n de los Reyes,Hauteroche,-
2023,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Valdemoro,Hauteroche,18.0
2023,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Puerto de Cotos,Hauteroche,3.0
2024,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Rivas-Vaciamadrid,Hauteroche,22.0
2024,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Valdemoro,Hauteroche,17.0
2024,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Parla,Hauteroche,24.0
2024,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Puerto de Cotos,Hauteroche,1.0
2024,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Villa del Prado,Hauteroche,4.0
2024,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Atazar El,Hauteroche,3.0
2024,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Orusco,Hauteroche,3.0
2024,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Villarejo de Salvan茅s,Hauteroche,11.0
2024,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Alcal谩 de Henares,Hauteroche,21.0
2024,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Alcobendas,Hauteroche,18.0
2024,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Alcorc贸n,Hauteroche,22.0
2024,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Aranjuez,Hauteroche,12.0
2024,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Arganda del Rey,Hauteroche,16.0
2024,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Guadalix de la Sierra,Hauteroche,8.0
2024,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Algete,Hauteroche,10.0
2024,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Getafe,Hauteroche,25.0
2024,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Torrej贸n de Ardoz,Hauteroche,20.0
2024,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Collado Villalba,Hauteroche,19.0
2024,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Colmenar Viejo,Hauteroche,16.0
2024,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Coslada,Hauteroche,26.0
2024,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Fuenlabrada,Hauteroche,24.0
2024,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Legan茅s,Hauteroche,29.0
2024,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Majadahonda,Hauteroche,15.0
2024,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en M贸stoles,Hauteroche,21.0
2024,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en Pozuelo de Alarc贸n,Hauteroche,19.0
2024,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en las Rozas de Madrid (Las),Hauteroche,17.0
2024,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en San Sebasti谩n de los Reyes,Hauteroche,9.0
2024,Valor medio de la contaminaci贸n atmosf茅rica por di贸xido de nitr贸geno en San Mart铆n de Valdeiglesias,Hauteroche,6.0
